Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
55,-76.48284149169922,12.133245468139648,44.856327056884766,1.8547675000899928,21.863316159262403,144.0557510143011,-42.64854,-2.6618106,5.379714,141.14516,6.3991437,-15.000033,-41.36208,4.222104,19.879824,136.70148,1.4289488,15.000033,-3.6008055,-2.364386,29.793802,-60.40317,14.567947,-46.855473,46.438663,9.4067,0.17989907,39.30289,-65.04392,-7.562599,36.41588,58.972725,1.9192419,-2.4680583,-49.36954
56,-76.20953369140625,12.144817352294922,45.128719329833984,1.8515733614788412,21.22933892520293,143.5916783833736,-42.582363,-2.744979,5.3204217,140.90231,6.5267053,-15.000033,-42.00268,4.292344,20.16715,137.04239,1.826883,15.000033,-3.8443167,-2.0274088,29.793802,-61.172802,13.81273,-47.93708,48.581306,9.36803,0.3052978,37.997066,-65.02048,-6.9266267,36.670242,58.603798,1.399789,-2.3382514,-49.469856
57,-75.91624450683594,12.232871055603027,45.261539459228516,1.472725448130813,20.962901560113327,142.32332029437842,-42.354595,-3.2546923,4.7471285,140.82187,5.2988086,-15.000033,-42.91764,4.8172784,20.269377,137.43909,1.774584,15.000033,-3.6242933,-1.1641939,29.793802,-61.91414,13.113851,-48.588913,50.834026,8.853285,0.14197956,37.43515,-65.08724,-6.225491,36.44497,58.061188,1.4118575,-2.2262838,-49.710014
58,-75.61956787109375,12.361227035522461,45.32461929321289,1.4248905694186085,20.94115004142685,141.57094306306163,-42.290737,-3.57283,4.3447003,140.74281,3.5480726,-15.000033,-43.46688,5.1426053,20.097002,137.7486,1.0130953,15.000033,-3.7097325,-0.3924769,29.793802,-62.830734,12.475661,-48.913353,53.152847,8.081046,0.6050219,36.38816,-65.63434,-5.5851946,36.33013,57.728447,1.014029,-1.919826,-49.716526
59,-75.34349060058594,12.478997230529785,45.3438606262207,2.052908596906742,20.60484286561597,141.2962776038697,-42.179096,-3.6801257,4.8165956,140.60022,4.7223864,-15.000033,-43.44273,4.849979,20.416582,138.20465,-0.10825362,15.000033,-3.9176106,0.20683627,29.793802,-63.48565,11.882378,-49.13584,55.53163,6.5781837,0.49875405,35.776485,-66.12394,-5.0212727,36.626694,58.03614,0.41710463,-1.8310434,-50.13102
60,-75.07401275634766,12.622648239135742,45.514892578125,2.5591200823836306,20.380838270130894,140.95414833301152,-42.305096,-3.0884728,5.1385813,140.33073,5.268465,-15.000033,-43.934784,4.796777,20.844925,138.56546,-1.1268466,15.000033,-4.049794,0.8307391,29.793802,-63.99085,11.376679,-48.98321,57.556538,5.921924,0.42342928,35.74528,-66.60184,-4.540984,36.792225,58.263115,0.50377303,-1.9194325,-49.238667
61,-74.85723114013672,12.788661003112793,45.58241653442383,2.999559797717582,20.298128647506406,140.24901079919118,-42.28703,-3.3260057,5.6359596,140.01112,5.9688168,-15.000033,-44.217144,4.578688,21.348866,138.80461,-1.113711,15.000033,-4.000096,1.3177882,29.793802,-64.50251,10.96509,-49.20098,59.53178,5.3051634,-0.28001136,36.293133,-67.2949,-4.0865507,37.113914,58.808548,0.8535529,-1.8753524,-49.000443
62,-74.66547393798828,12.994705200195312,45.459590911865234,3.2026847856341747,20.10564043384227,139.7905695806075,-41.903126,-3.72829,5.623075,140.09335,6.08979,-15.000033,-44.22419,4.4189796,21.197414,139.23065,-1.4267886,15.000033,-3.9389238,1.9857615,29.793802,-64.868706,10.59051,-48.811028,60.582806,4.710895,0.27189603,35.69081,-67.91358,-3.7232122,36.989258,59.128178,1.6239381,-1.824333,-49.206245
63,-74.508056640625,13.220508575439453,45.58468246459961,3.706748741404028,20.070044225655426,139.36102569294297,-41.884075,-3.76191,6.192197,139.56256,7.814892,-15.000033,-44.134476,4.573959,21.309244,139.12996,-0.93211895,15.000033,-3.9200652,2.7394753,29.793802,-65.065186,10.224136,-48.75642,61.695503,4.603102,-0.019723427,36.11651,-68.55296,-3.3698308,37.657932,60.038418,1.3823358,-1.9512895,-49.16965
64,-74.3760986328125,13.42945671081543,45.69088363647461,4.260766010396498,20.008101461134846,138.9639492153369,-41.827633,-3.8990753,6.8007565,139.07983,8.361096,-15.000033,-44.172264,4.01281,21.602934,139.08072,-0.52678525,15.000033,-3.8291566,3.199449,29.793802,-65.21612,9.888388,-48.295856,62.2885,4.2890177,0.29623652,35.378895,-68.953865,-3.0694926,38.057972,60.619553,0.94698167,-1.7169341,-48.963432
65,-74.26459503173828,13.6539888381958,45.812252044677734,4.494955264808708,20.42825070782259,138.1132819115932,-42.063942,-4.0026197,7.1169877,138.56325,8.536915,-15.000033,-44.67347,4.0761256,21.99637,138.8804,-0.04828066,15.000033,-3.4644904,3.7689865,29.793802,-65.5015,9.598202,-48.774124,63.21796,3.8021061,-0.5021557,36.93352,-69.71414,-2.7540636,38.591347,61.590614,1.1689124,-2.1191967,-48.525757
66,-74.15065002441406,13.864771842956543,46.07667541503906,4.786029109294869,20.130501321857963,137.55650902220196,-41.819958,-4.1419406,7.224802,137.9812,8.768018,-15.000033,-44.414402,3.9744096,22.012222,138.45535,-0.22623439,15.000033,-3.2870896,4.3077846,29.793802,-65.30978,9.288015,-48.952755,64.02609,3.493781,-0.40788615,37.094658,-70.03813,-2.459717,38.9609,62.889126,1.494381,-2.0721936,-48.17911
67,-74.06156921386719,14.01989459991455,46.079368591308594,4.909439668614368,20.106697778575285,137.0320778279043,-41.765316,-3.9110618,7.4457517,137.9602,8.571059,-15.000033,-44.47465,3.525539,22.009207,138.44456,-0.26388186,15.000033,-3.1767507,4.4990807,29.793802,-65.47039,9.027644,-49.583984,64.6306,3.6463616,-0.50125766,37.755783,-70.56764,-2.185334,39.32691,63.77458,1.8098397,-1.9129639,-48.117477
68,-73.99581909179688,14.133021354675293,46.12908172607422,5.074641582096996,19.998211338632412,136.38512711753125,-41.681118,-4.1801696,7.7086005,137.83578,7.7071724,-15.000033,-44.298454,3.1460702,22.274477,138.32352,-1.1709911,15.000033,-2.955696,4.524995,29.793802,-65.57157,8.75151,-49.91025,65.35952,4.012635,-0.020582203,38.088932,-70.81891,-1.8780509,39.472725,64.921364,2.7628872,-1.7775699,-48.568607
69,-73.9494400024414,14.180688858032227,46.139404296875,5.228621891529678,19.30644710224242,135.95243850239999,-41.36391,-4.2057414,7.995559,138.0349,8.561536,-15.000033,-43.659035,2.5803337,22.441359,138.39948,-2.3263881,15.000033,-2.9586654,4.347568,29.793802,-65.37922,8.481988,-50.239937,65.83003,4.539198,0.30644208,37.144165,-70.69081,-1.5663676,39.864098,65.912384,2.5609007,-1.3374379,-48.25754
70,-73.90753936767578,14.217556953430176,46.25071716308594,5.144957097848843,18.955263841797166,135.21991589531652,-41.273746,-4.351572,7.8281236,138.10188,7.5619445,-15.000033,-43.640755,2.36805,22.72194,138.27411,-1.689474,15.000033,-2.8122332,4.310485,29.793802,-65.3305,8.253074,-50.646442,66.32238,4.7820168,0.14519042,37.246216,-70.65977,-1.2831322,40.076694,66.4866,2.5361247,-1.3897061,-48.328156
71,-73.92933654785156,14.190835952758789,46.22795867919922,5.0073506977472855,18.73283032317111,134.65895487896543,-41.221695,-4.18848,8.037605,138.21512,8.246269,-15.000033,-43.42269,2.228799,22.97466,138.24393,-2.2615025,15.000033,-2.8769784,4.0609136,29.793802,-65.41681,8.063646,-50.471848,66.55683,4.848875,0.51430225,36.98477,-70.685356,-1.0063965,40.116386,66.83642,2.705637,-1.0329665,-48.018227
72,-73.92229461669922,14.219403266906738,46.265960693359375,4.2308074700760985,18.19756628589994,133.84562517123894,-40.961292,-4.6291976,6.502765,138.78409,5.57173,-15.000033,-42.857742,2.9477916,22.66034,137.98984,-2.58953,15.000033,-2.652189,4.0835423,29.793802,-65.31532,7.9031944,-50.595345,66.779915,5.1633067,1.4841448,36.171497,-70.40064,-0.77528673,39.451283,67.13388,3.852924,-0.9305128,-47.12685
73,-74.04816436767578,14.112565040588379,46.223724365234375,4.180912175853047,17.77086438782214,133.21549612822145,-40.900723,-3.7774053,7.7693276,138.75055,9.14708,-15.000033,-43.014584,2.2200112,23.433718,138.22511,-1.152038,15.000033,-2.9318023,3.263238,29.793802,-65.28207,7.8477135,-50.731678,66.791176,5.285606,0.94524074,36.82161,-70.0858,-0.51465315,39.56597,66.821175,3.4117315,-0.4772928,-47.780823
74,-74.17721557617188,14.08681583404541,46.20222091674805,3.7810419966791367,17.362117153108887,132.8124201100814,-40.69082,-3.6714156,7.8038406,138.86739,9.830359,-15.000033,-42.74367,1.8307916,23.31144,138.11017,-0.92054147,15.000033,-3.034575,2.6119716,29.793802,-65.17523,7.806011,-50.673847,66.6018,5.262284,1.1884583,36.88912,-69.90861,-0.30181277,39.327156,66.869064,3.1736004,-0.14979337,-48.47042
75,-74.30339813232422,14.15698528289795,46.26897430419922,3.200257052876381,17.3758021092423,132.39948545525039,-40.671646,-3.3797357,7.16412,138.8381,9.452311,-15.000033,-42.76884,1.939109,22.882236,137.72105,-0.5103041,14.702893,-3.0154133,2.2601306,29.793802,-65.1466,7.7581954,-50.643852,66.367966,5.573189,1.6785961,37.155983,-69.846436,-0.101203464,39.104996,66.88713,3.058709,0.2090898,-48.5119
76,-74.46330261230469,14.283495903015137,46.29329299926758,2.8211536054807387,17.411396561294236,132.2884631362655,-40.580482,-3.3498495,6.6512766,138.75937,9.193162,-15.000033,-42.378616,2.1280527,22.506384,137.36261,-0.550166,14.895149,-3.009954,1.916948,29.793802,-65.08942,7.63663,-50.814175,66.34914,5.469444,1.7589227,38.01306,-69.90859,0.09060202,39.064518,67.362785,3.2108772,0.39026994,-48.639206
77,-74.63789367675781,14.4868745803833,46.31882095336914,2.709599099524863,17.78544813652113,132.57649782436667,-40.71113,-3.0945005,6.2418165,138.5511,9.317783,-15.000033,-41.911922,2.4584656,22.14431,136.91983,-0.6013726,15.000033,-3.1461248,1.5712116,29.793802,-65.08534,7.4344153,-51.031803,66.40175,5.722759,2.1042347,38.275085,-70.1202,0.26922336,39.054348,67.945145,3.4654646,0.4478495,-48.572117
78,-74.82270812988281,14.77491569519043,46.332916259765625,2.373890380974669,18.318875923878057,132.52377528989135,-40.74348,-3.4216857,5.4251084,138.28607,8.749192,-15.000033,-41.717655,2.9098482,21.510023,136.41473,-0.6233398,15.000033,-3.0064034,1.3654524,29.793802,-65.06219,7.2438736,-51.62936,66.70643,5.8582625,2.3974807,39.197395,-70.24426,0.43193778,39.113373,68.45907,3.8366506,0.5570527,-49.20062
79,-75.0168228149414,15.106471061706543,46.375633239746094,2.3498308062369193,18.861400648265512,132.55274540175805,-40.650627,-3.6990035,4.9817305,137.76051,9.017416,-15.000033,-41.362434,3.4497793,21.243612,135.9052,-0.49006882,15.000033,-2.8976457,1.2107649,29.793802,-65.006256,6.9026823,-52.138016,67.35453,5.397206,2.3549874,39.90107,-70.37894,0.7119387,39.040897,69.20274,4.072308,0.6868591,-49.563103
80,-75.21131896972656,15.455137252807617,46.44521713256836,2.0840130253921116,19.336709777705728,132.5148474830622,-40.553783,-3.9191234,4.2742057,137.32605,8.827549,-15.000033,-41.41997,3.3449087,20.49708,135.38115,-0.52707195,15.000033,-2.7223244,0.8852562,29.793802,-64.95524,6.540813,-52.737682,68.039276,5.260038,2.4974947,40.90753,-70.40633,0.9933178,39.34391,69.858955,4.2453465,0.6743872,-50.237957
81,-75.39897918701172,15.819738388061523,46.5009651184082,1.8211859837014093,19.840759667939075,132.43464916290242,-40.46007,-4.2458825,3.5462518,136.90082,8.787551,-15.000033,-41.453686,3.5839968,19.91639,134.89731,-0.28643593,15.000033,-2.5050201,0.68506503,29.793802,-64.90641,6.1845846,-53.123493,68.53144,5.457425,2.6627872,41.770134,-70.3469,1.2565163,39.673206,70.23977,4.482151,0.4066971,-50.70462
82,-75.57148742675781,16.183073043823242,46.516822814941406,1.670623817735563,20.552096073938685,132.06833169464684,-40.297344,-4.504524,3.1203592,136.31697,8.493551,-15.000033,-41.48471,3.796485,19.666235,134.41034,-0.79782355,15.000033,-2.178419,0.5862235,29.793802,-64.956116,5.845501,-53.457855,69.280876,5.4320173,2.6116104,42.630466,-70.37431,1.5477518,39.58779,70.389404,4.6855836,0.35719937,-50.96983
83,-75.7234115600586,16.50021743774414,46.60080337524414,1.6508981535581473,20.879981570685427,132.0817319429684,-40.16905,-4.5032606,2.848152,135.8342,8.399556,-15.000033,-41.570305,3.3219187,19.13062,134.01302,-0.8715894,15.000033,-2.101746,0.3143867,29.793802,-64.79512,5.5327225,-54.062374,69.833755,5.320627,2.464574,43.143856,-70.33209,1.8034266,39.902534,70.84685,4.79387,0.14805673,-51.55215
84,-75.7939682006836,16.857988357543945,46.5523681640625,0.4055417622816724,21.543084435279127,131.46418337413394,-39.644676,-4.9644485,0.41655165,135.882,4.992736,-15.000033,-41.85317,3.9275682,17.56652,133.32668,-1.285779,15.000033,-1.6073333,0.56351656,29.793802,-64.88479,5.349398,-54.194565,70.15971,5.4901423,3.1566906,42.978962,-70.315315,1.9791365,39.15139,70.50377,4.948386,0.04076709,-51.118774
85,-75.91077423095703,17.081100463867188,46.701148986816406,0.8294401396790446,21.613257223971896,131.43019976739137,-39.574398,-4.625733,1.3502607,135.11658,7.253189,-15.000033,-41.77187,3.8461087,17.737679,133.13203,-0.8240844,15.000033,-1.6218885,0.2536843,29.793802,-64.620415,5.138228,-54.549164,70.819984,5.109294,1.8343191,44.698254,-69.96739,2.256399,39.666077,70.753624,5.051555,-0.1716133,-51.7824
86,-75.96851348876953,17.275428771972656,46.82782745361328,0.6489304946772454,21.7278805763848,131.116773420036,-39.326317,-4.873651,1.0760193,134.66566,7.0041356,-15.000033,-42.02968,3.710626,17.513498,132.8447,-0.14191356,15.000033,-1.3478063,0.096727304,29.793802,-64.55661,4.956236,-54.597034,71.48417,5.10124,1.6887643,45.330723,-69.880455,2.5259302,40.007755,71.22634,4.7512884,-0.31843102,-51.847923
87,-75.95226287841797,17.45233917236328,47.01526641845703,0.23619026073036806,21.566113271570394,130.75642053690098,-38.618954,-5.055793,0.032960255,134.24472,5.0490856,-15.000033,-41.873413,3.9323006,17.091267,132.3598,-0.35860297,15.000033,-1.0529029,0.28062737,29.793802,-64.416084,4.8029346,-54.767246,72.39943,5.1049023,1.5109781,45.75111,-69.81162,2.7834053,39.994106,72.09432,5.073285,-0.488577,-51.534172
88,-75.91500091552734,17.575483322143555,47.17796325683594,0.11331297936891384,21.355264678928766,130.74056909476744,-38.334053,-4.849246,-0.5034569,134.0157,4.1715913,-15.000033,-41.83038,3.840561,16.713902,132.09534,0.14858003,15.000033,-0.9845367,0.20563127,29.793802,-64.29078,4.692408,-54.927513,72.86977,5.151174,1.4917662,45.101368,-69.75477,2.9629018,40.15197,72.52635,4.8905325,-0.5808685,-51.07645
89,-75.84539794921875,17.677234649658203,47.30792999267578,-0.08112861531046726,21.006872690623013,130.39353820165132,-37.59349,-4.7471533,-1.0186652,133.70023,2.53392,-15.000033,-41.52278,3.9333606,16.476336,131.84087,-0.2861033,15.000033,-0.7748124,0.38925675,29.793802,-64.177345,4.594805,-55.106075,73.85808,5.0511785,1.318032,45.34635,-69.61806,3.178665,40.31816,73.15998,4.8983088,-0.5402139,-50.663464
90,-75.78684997558594,17.727479934692383,47.46591567993164,0.28058826057695946,20.350910437562398,130.4202768411781,-37.074627,-4.3335505,-0.5138796,133.35257,3.6004152,-15.000033,-40.841095,3.6253963,16.613432,131.70161,0.133972,15.000033,-0.8489484,0.1295981,29.793802,-63.92104,4.5472627,-55.226162,74.53497,4.9356985,0.98001844,44.500534,-69.351944,3.3695133,40.461086,73.76206,4.780283,-0.36571848,-49.954327
91,-75.69576263427734,17.786331176757812,47.50284194946289,-0.33337058263072056,19.578590392430833,130.12243027294704,-35.83336,-4.4994707,-1.7474225,133.47708,-0.012126823,-15.000033,-40.083965,3.382455,15.847672,131.43332,-2.0158622,15.000033,-0.62066203,-0.0120268045,29.793802,-63.774525,4.538238,-54.995575,75.10309,4.960136,1.8057568,42.023315,-69.044395,3.5235047,40.114628,74.12944,5.0186987,-0.23536578,-48.62671
92,-75.6306381225586,17.842670440673828,47.564125061035156,-0.3686086777999876,19.138609703308347,129.78850101704998,-35.169304,-4.4674788,-1.7508532,133.25832,-0.162332,-15.000033,-39.697475,3.1971636,15.79682,131.34363,-1.6680765,15.000033,-0.4304558,-0.002849745,29.793802,-63.667236,4.5535274,-55.05802,75.66203,5.150636,1.5299742,42.140743,-68.87912,3.6941106,40.1182,74.5016,5.0080705,-0.3521439,-48.26899
93,-75.59491729736328,17.89936065673828,47.695316314697266,0.05966303802138077,18.942264857690233,129.68047707504593,-35.119804,-4.3987303,-1.1027029,132.8157,1.8729787,-15.000033,-39.751335,3.1552315,16.309397,131.47032,-0.65112865,15.000033,-0.3688393,0.041813657,29.793802,-63.509556,4.5659466,-55.319313,75.99119,5.4526916,0.980167,42.85594,-68.82238,3.896514,40.4009,75.08564,4.43204,-0.5101673,-49.19408
94,-75.57054901123047,17.983436584472656,47.624656677246094,-0.16756932563803298,19.25353268161602,129.32315705435568,-35.161438,-4.404866,-1.3548816,132.86865,1.1986892,-15.000033,-40.10195,2.9110277,16.06974,131.46303,-1.0021932,15.000033,-0.14691326,0.039598096,29.793802,-63.75993,4.578089,-55.67485,76.299324,5.2561755,0.9036212,42.931206,-69.08373,4.1165614,40.738777,75.060455,4.2113056,-0.64342123,-49.584023
95,-75.5709457397461,18.06880760192871,47.70037841796875,-0.27097631266071326,19.201867290428986,129.15261217584086,-35.039356,-4.6141906,-1.5493944,132.69225,1.148051,-15.000033,-40.26392,2.7626798,15.915295,131.39095,-0.565347,15.000033,-0.052585233,0.0069320383,29.793802,-63.679203,4.581874,-55.916214,76.56722,5.177304,0.6280448,43.738083,-69.09421,4.3302774,40.938347,75.361855,4.1528497,-0.5892051,-49.7676
96,-75.60912322998047,18.150867462158203,47.800025939941406,0.0007252814548321917,19.376390252080935,129.21497621659483,-35.38049,-4.704131,-1.1525437,132.37123,2.7925406,-15.000033,-40.529316,2.4329393,16.058792,131.32504,-0.07570397,15.000033,-0.13675095,-0.14916742,29.793802,-63.573887,4.5780687,-56.244186,76.53193,5.64622,0.6307041,43.904274,-69.18089,4.511999,41.08498,75.52623,3.677643,-0.64216906,-50.04473
97,-75.64472198486328,18.258882522583008,47.78090286254883,-0.3373410419894276,19.867542080119126,128.84050348938896,-35.470272,-5.2594104,-1.7218833,132.23738,1.9896203,-15.000033,-41.05037,2.832097,15.99372,131.24344,0.0128154615,15.000033,0.0795881,0.089428246,29.793802,-63.704025,4.563274,-56.434494,76.60274,5.5859623,0.61182475,45.491283,-69.433754,4.6955967,41.122616,75.43689,3.3159065,-0.8335378,-51.00725
98,-75.68745422363281,18.363269805908203,47.730926513671875,-0.5371615714145994,20.42586867393123,128.85985611811446,-35.81402,-5.5757895,-2.161594,132.21948,2.371773,-15.000033,-41.377037,3.2032042,15.585574,131.0753,0.43912515,15.000033,0.07125905,0.14765953,29.793802,-63.864716,4.5503583,-56.437305,76.29014,5.3625793,0.9875387,45.864697,-69.70747,4.7856135,41.198914,75.119415,2.948233,-0.77559507,-51.94117
99,-75.7145004272461,18.437088012695312,47.798831939697266,-0.754804485080712,20.888558481928634,128.6499443590011,-36.253605,-5.5317364,-2.4637299,132.13077,1.8712882,-15.000033,-42.04081,3.0653021,15.329399,130.874,0.72871566,15.000033,0.19914146,0.19886148,29.793802,-63.92739,4.567473,-56.597237,75.944115,5.8782225,0.85726935,45.694588,-69.845436,4.847554,41.185696,74.7252,2.6172698,-1.04984,-51.920593
100,-75.7398452758789,18.471406936645508,47.80532455444336,-1.046835645795257,21.01846825416025,128.3041374534125,-36.09348,-5.9133906,-2.6656318,131.9855,2.0044625,-15.000033,-42.243828,3.1579762,15.205288,130.75697,0.84844375,15.000033,0.3344,0.17930923,29.793802,-63.956734,4.5864663,-56.657604,76.054306,5.738314,0.9960529,46.2248,-69.85083,4.9029646,41.149757,74.55507,2.3893125,-0.8664707,-52.48933
101,-75.72659301757812,18.479341506958008,47.86613464355469,-1.2647950073011809,21.03291953837513,128.20909709601935,-35.930325,-6.2245584,-2.9892616,131.82031,1.604775,-15.000033,-42.327065,3.2469985,14.946666,130.58467,0.9076979,15.000033,0.4230397,0.15680663,29.793802,-64.05311,4.6072807,-56.54448,76.18719,5.6262193,1.3801049,46.637936,-70.06011,5.011693,41.06411,74.99861,2.3495383,-0.42891654,-52.49003
102,-75.65267944335938,18.465208053588867,48.02566146850586,-1.5157728962080537,20.722871148632663,127.92335418568584,-35.62995,-6.186103,-3.3746839,131.67133,0.7628603,-15.000033,-42.25857,3.42476,14.774062,130.34131,0.69684833,15.000033,0.572252,0.24945003,29.793802,-64.039635,4.6322474,-56.598045,76.64028,5.7682214,1.3237828,46.780468,-70.006836,5.0861754,41.431637,75.34448,2.272317,-0.6473573,-52.052673
103,-75.54351806640625,18.41937255859375,48.15452575683594,-1.349395564550458,20.114703124792783,127.77534460587134,-35.201496,-5.921965,-3.2593253,131.55464,-0.3799392,-15.000033,-41.783684,3.40662,15.083043,130.32422,-0.048937682,15.000033,0.6240938,0.2913565,29.793802,-63.90619,4.67985,-56.48156,77.14318,5.7382407,1.0525687,46.09603,-69.91545,5.186741,41.518307,75.999466,2.4673223,-0.44760925,-51.078114
104,-75.40098571777344,18.372121810913086,48.19930648803711,-1.457914076282227,19.334693339758925,127.68291543329383,-34.377052,-5.6759334,-3.6880236,131.66612,-2.3204427,-15.000033,-41.079227,3.6104267,14.923241,130.34024,-0.6460905,15.000033,0.67041224,0.4723893,29.793802,-63.742847,4.7154098,-56.23098,77.56889,5.755542,1.1546853,45.084015,-69.764725,5.2379384,41.452835,76.58451,2.6368175,-0.44079772,-50.525707
105,-75.2708969116211,18.310632705688477,48.3262825012207,-1.3489013960846756,18.441881681197735,127.54720585534771,-33.61611,-5.6291795,-3.6977866,131.57019,-3.0355904,-15.000033,-40.22029,3.4236228,14.959952,130.20496,-0.986539,15.000033,0.7034975,0.42220843,29.793802,-63.47707,4.7926316,-55.99348,77.902084,5.7741804,1.0738482,43.280956,-69.48067,5.3094463,41.30798,77.10211,3.0094616,-0.3281875,-49.37956
106,-75.20040893554688,18.22010040283203,48.41743469238281,-0.8919471024973028,17.57567481507012,127.33614214976859,-33.10651,-5.4460354,-2.6838505,131.40427,-2.0143566,-15.000033,-39.48841,2.527631,15.568171,130.31087,-2.1147757,15.000033,0.7210323,-0.024465162,29.793802,-63.181835,4.9361606,-55.814297,78.0674,6.476017,1.093406,41.902977,-69.06111,5.387268,41.08959,77.250015,2.6766698,-0.376226,-48.57092
107,-75.12252807617188,18.19182777404785,48.498966217041016,-1.1510900747736592,17.422455340714667,127.4486929550322,-32.982838,-5.4234943,-3.3918087,131.47142,-3.8501027,-15.000033,-39.372654,1.9666193,14.993544,130.01804,-2.816549,15.000033,0.6740446,-0.2130076,29.793802,-63.27581,5.070503,-55.62495,77.97754,6.208408,1.692965,40.845345,-69.22662,5.3965635,40.665897,77.3954,2.9162824,0.03215173,-47.715004
108,-75.09391021728516,18.18449592590332,48.548728942871094,-1.217323262212409,17.332102524761556,127.28975703810778,-32.95962,-5.418216,-3.4165542,131.43329,-3.527321,-15.000033,-39.54255,1.6714145,15.005708,130.03825,-3.0373693,14.929488,0.70876443,-0.2890598,29.793802,-63.212605,5.203941,-55.60269,77.86666,6.478106,1.9378127,40.532776,-69.13509,5.4099984,40.36966,77.19199,2.627262,0.07226634,-48.10475
109,-75.09307861328125,18.226316452026367,48.604644775390625,-1.475011036214765,17.743698984583315,127.13003446321905,-33.29661,-5.5991454,-3.7822661,131.32751,-3.2916105,-15.000033,-40.01363,1.9084905,14.739892,129.83377,-2.807627,15.000033,0.7400591,-0.16952725,29.793802,-63.404613,5.25886,-55.73571,77.97823,6.256563,2.2602522,42.099724,-69.38889,5.439469,40.36158,77.11448,2.6935017,0.2970505,-48.731964
110,-75.15267944335938,18.256816864013672,48.494808197021484,-0.9676733205321538,18.28389258111775,126.92674489200752,-34.048885,-5.5598125,-2.5416713,131.27296,-0.73909056,-15.000033,-40.856075,1.0250368,15.407331,130.28725,-2.4151068,14.289887,0.7591008,-0.37808004,29.793802,-63.436962,5.357271,-56.239338,77.51025,6.763398,1.6021286,43.61496,-69.52127,5.504922,40.647408,76.52828,1.8594241,-0.24126703,-50.537994
111,-75.15507507324219,18.350635528564453,48.53400421142578,-1.569194327254266,18.91339260720852,126.62215894717701,-34.451954,-5.902682,-3.7288542,131.32628,-2.2623427,-15.000033,-41.480865,1.651666,14.859494,129.94786,-2.8511539,14.478861,0.9087805,0.01572922,29.793802,-63.609303,5.4356465,-56.233994,77.313,6.880866,2.127017,44.473656,-69.75686,5.54522,40.53885,76.073235,1.7156596,-0.16708417,-51.486088
112,-75.19664001464844,18.409067153930664,48.50245666503906,-1.4809180785826526,19.47563298185488,126.65266367997245,-34.890728,-6.7498717,-3.8678765,131.18608,-1.6654551,-15.000033,-41.73452,2.0080068,14.98809,129.84131,-2.434927,14.93849,0.8773288,0.14355399,29.793802,-63.73261,5.4414635,-56.273403,77.01213,6.674137,2.3170884,45.52271,-70.06774,5.549774,40.54346,75.90519,1.4750439,-0.15615341,-52.071644
113,-75.24504852294922,18.415082931518555,48.47849655151367,-1.4894121863786465,19.747726686473044,126.7496484879554,-35.221523,-6.838308,-3.635048,131.18304,-0.3077996,-15.000033,-42.01063,1.7464519,14.910365,129.82938,-2.2225728,14.883491,0.8091729,-0.107656494,29.793802,-63.839447,5.458256,-56.220284,76.68969,6.797055,2.5116336,45.92272,-70.21663,5.5420833,40.31262,75.68546,1.5374331,-0.10028118,-52.4081
114,-75.2518310546875,18.39594078063965,48.60126876831055,-1.5888717477424177,19.781949877525367,126.6892126986469,-35.32262,-7.0787525,-3.7413647,130.98668,-0.42403,-15.000033,-42.314613,1.3017442,14.711028,129.63599,-1.991259,14.422992,0.86695176,-0.16411729,29.793802,-63.86739,5.45164,-56.38446,76.86982,6.5825815,2.2980125,46.479656,-70.29673,5.54635,40.580635,75.97553,1.2351323,-0.20850788,-52.732624
115,-75.19682312011719,18.369874954223633,48.57522964477539,-1.6711179884348073,19.64881418996428,126.52775260403291,-35.11883,-6.831424,-3.9269667,131.1105,-1.6509095,-15.000033,-42.03539,2.0239964,14.878108,129.63722,-2.1308908,14.616766,0.88068485,0.09739361,29.793802,-63.910957,5.4426923,-56.289066,77.24385,6.259861,2.0523252,46.56359,-70.4102,5.561884,40.514652,76.31321,1.9350458,-0.13048413,-52.25741
116,-75.13642883300781,18.287384033203125,48.75836944580078,-1.5091666104617145,18.8264011838461,126.77981202891702,-34.66292,-6.593184,-3.904097,131.03275,-2.7022817,-15.000033,-41.365746,1.6892567,14.879129,129.50299,-2.8474386,14.462875,0.7624612,-0.07539463,29.793802,-63.634308,5.412418,-55.95746,77.46206,6.241092,2.2678752,45.248745,-70.11951,5.5677447,40.531033,77.10313,2.4764073,-0.09895575,-51.379383
