Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
112,64.6048583984375,37.20380401611328,69.0571517944336,2.10318869266493,27.451235644477595,23.94027514936284,-71.393875,20.546297,1.4576613,91.02757,-29.093725,-5.9007277,-68.03181,-24.45118,-3.342022,89.540146,-26.235533,11.905595,-3.8755414,-1.0664749,29.793802,-75.975296,23.007277,-31.456884,54.380165,-48.13962,-1.5834577,18.280624,-67.146385,-20.261124,30.538977,45.14275,31.097502,-1.1751792,-26.210161
113,64.87499237060547,37.272274017333984,71.61672973632812,2.6504320705536424,25.913155756584263,24.706594054321172,-65.84535,19.816458,3.7853189,84.37817,-26.198555,-6.094484,-63.009468,-23.659336,-3.9459379,83.5444,-23.941313,12.2080965,-3.8080022,-0.50929034,29.793802,-74.6426,22.300823,-30.882698,53.061535,-45.520374,-1.0624526,18.432934,-66.24268,-20.187765,29.815857,44.564484,28.698538,-0.93521655,-25.335356
114,65.11466217041016,37.335933685302734,74.30691528320312,3.2360636510046286,24.294349326882486,26.267657184412833,-59.96029,18.226566,5.7268124,76.33206,-22.208834,-6.2813826,-57.38213,-23.855642,-5.465971,77.10962,-21.917164,11.501304,-3.7046213,0.18364702,29.793802,-73.411125,21.436974,-30.07195,51.87308,-43.70369,-0.111290865,18.191278,-65.018,-20.03373,29.068928,43.13014,29.220114,-1.3058915,-25.712183
115,65.33123016357422,37.379520416259766,76.6102066040039,3.84967125974895,22.788106901530654,27.208941744196725,-54.365948,16.545183,7.283382,68.743774,-18.88194,-6.4720163,-52.200935,-22.924564,-5.710616,70.62949,-19.821627,11.881666,-3.784529,0.73473877,29.793802,-71.937294,20.439531,-29.381245,50.920334,-41.682194,0.7091473,18.191788,-63.91138,-19.931797,28.431278,42.32523,29.177032,-1.9868519,-24.526588
116,65.51834869384766,37.40839385986328,78.98180389404297,4.136825719350064,20.823137130774384,28.22647430359187,-47.881775,15.1261835,8.810313,60.04277,-15.247045,-6.5976195,-46.094875,-21.933226,-6.35504,63.548973,-17.520456,12.092137,-3.8518538,1.3976878,29.793802,-70.43292,19.340998,-28.75823,49.710705,-40.66085,1.1006304,18.544048,-62.058918,-19.835238,27.588867,40.899467,28.43411,-1.4460946,-24.651648
117,65.69225311279297,37.407623291015625,81.17619323730469,4.540505290192793,18.310534694679546,29.51051034775935,-41.050907,13.258228,9.786014,51.144764,-10.980255,-6.6511073,-39.766586,-20.731392,-6.0764575,56.88857,-15.351358,11.93405,-4.155481,1.8031293,29.793802,-69.00349,18.23612,-28.002417,48.67249,-40.220512,1.7919444,18.700258,-59.77625,-19.813635,27.017971,38.88824,28.178898,-1.0471267,-24.417576
118,65.88934326171875,37.37601089477539,83.18824768066406,4.781635789857067,16.23079713865425,30.6116230616435,-34.378357,11.274264,10.133301,41.318832,-6.492479,-6.525251,-33.668217,-19.469872,-5.6436844,49.7253,-12.715013,11.880915,-4.558557,2.25584,29.793802,-67.9855,17.104267,-27.724842,48.076317,-40.72246,2.2603896,18.752718,-57.465416,-19.855932,26.094662,36.867817,28.675373,-0.97643566,-24.36451
119,66.116943359375,37.293975830078125,85.12425231933594,4.846005003972263,13.58671248677062,32.09675252866,-26.150593,9.537948,10.7626915,29.238388,-0.9631375,-6.73826,-26.366539,-17.649517,-4.1238117,41.422108,-9.446507,11.788356,-5.0824385,2.5401366,29.793802,-66.47471,15.979553,-27.357574,47.05054,-40.750187,2.9553363,19.4166,-54.48407,-20.068615,25.36117,33.90095,29.560442,-0.6653214,-24.51912
120,66.40564727783203,37.15668869018555,86.3803482055664,4.781896249088806,11.482095781166494,33.789939559906294,-18.843506,8.080717,10.883058,17.769154,4.057405,-7.2376847,-19.908987,-16.567745,-3.4369636,34.106224,-6.6833797,11.374949,-5.3434215,2.9686472,29.793802,-65.24521,14.876862,-27.20952,46.115574,-41.362896,3.2642734,19.966728,-51.306423,-20.353992,24.267487,30.826906,30.239937,-0.36206305,-24.162367
121,66.7495346069336,36.94534683227539,87.08051300048828,4.464860033975864,9.45873372793323,35.47036918821526,-13.007833,7.4323606,10.669576,9.548547,8.188605,-8.238037,-14.041881,-15.47443,-3.5360425,28.068329,-4.5362916,10.857668,-5.5914297,3.6008854,29.793802,-64.172325,13.857967,-27.174276,45.07978,-39.622643,3.908813,19.894194,-48.002487,-20.768045,23.319624,27.208237,29.897789,-0.23823754,-24.034412
122,67.1397705078125,36.64501190185547,87.5042495727539,4.199265928075106,7.56886968893175,37.76457039096965,-9.57774,7.357808,10.277301,6.074911,9.788504,-8.925538,-8.60675,-14.459168,-4.534058,22.260176,-2.7815728,10.02234,-5.6939363,4.324686,27.91083,-61.6816,12.657619,-27.333883,43.80657,-38.22158,4.3460054,20.05194,-43.56656,-21.039381,22.789154,23.57918,29.15813,-0.29684365,-24.291513
123,67.56661224365234,36.253173828125,87.67469787597656,4.022821359389287,6.3385870116556875,39.575444251279286,-8.286525,7.595368,9.640511,5.8674397,9.798117,-9.381129,-4.958301,-13.819465,-6.1393037,18.582634,-2.1233447,9.466555,-5.5697618,4.906172,25.360481,-59.683247,11.393349,-28.002537,43.25345,-36.715714,4.4052596,19.80202,-40.011,-21.26236,22.866625,21.069166,27.700678,-0.5173216,-24.133486
124,67.9981918334961,35.761173248291016,87.78838348388672,4.103714481964769,5.095820602531046,42.014927079170036,-7.1444907,7.6243496,9.049567,5.688361,9.753863,-10.121796,-1.8993509,-13.247585,-7.9773617,16.204994,-1.688612,8.488837,-5.480061,5.4507136,23.106825,-58.1867,10.108503,-28.485056,42.899456,-37.002907,4.715169,19.746134,-37.08814,-21.450123,23.185352,18.959225,26.69813,-0.52859855,-24.221807
125,68.4079360961914,35.17750930786133,87.86102294921875,4.136870575217184,4.141725525191444,44.14097847297315,-6.1796093,7.659875,8.251443,5.5578575,10.000738,-10.695046,0.38526312,-12.489395,-9.495118,14.44022,-1.4573087,7.9736333,-5.242643,5.7268558,21.151817,-57.27829,8.929282,-28.952963,42.903954,-37.237404,4.91332,20.323902,-34.910294,-21.599463,23.384686,17.32678,25.26815,0.19815157,-24.102737
126,68.77242279052734,34.506065368652344,87.91580200195312,4.322524524326342,3.1586301794998546,46.20531255237453,-5.17018,7.541147,7.8174267,5.5009384,10.200445,-10.972757,2.3947814,-11.88637,-10.899163,12.978975,-1.4006804,7.453506,-5.0608006,5.9020066,19.461939,-56.890373,7.846998,-29.443775,43.28371,-38.529648,5.116489,20.233725,-33.459526,-21.748579,23.642252,16.153818,26.16508,0.1096451,-24.048975
127,69.07766723632812,33.76694107055664,88.02210235595703,4.644815374942917,2.5024192358362543,48.55063183381727,-4.2625527,7.3908415,8.227494,5.451243,10.558149,-11.315277,4.055192,-11.445294,-12.696797,11.463316,-1.0099638,7.176583,-4.785781,6.1655707,18.025274,-56.634716,6.8381248,-29.627617,43.4443,-40.051918,4.792769,20.323069,-32.20266,-21.867882,23.805443,15.113786,25.975351,0.02428376,-24.392633
128,69.3062973022461,32.983253479003906,88.10726165771484,4.833660931433172,1.89775449830279,50.733174676910544,-3.3246655,7.4412055,8.943059,5.4082713,11.399274,-11.753692,5.443912,-10.953814,-14.619351,10.111212,-0.6468849,6.8560724,-4.5814867,6.258563,17.038364,-56.863934,5.9464417,-29.554295,43.72533,-41.808617,4.691013,20.41931,-31.483168,-21.970097,24.011032,14.368362,26.10915,-0.061575927,-24.34912
129,69.45889282226562,32.18086242675781,88.17082977294922,5.054135869625094,1.413118082851874,53.22382365868181,-2.7727048,7.428139,9.335512,5.43032,11.337177,-11.894406,6.6061144,-10.425935,-16.27255,8.776407,-0.266976,6.656396,-4.3508677,6.346732,16.178629,-57.0049,5.136811,-29.539099,43.701153,-42.56393,4.7111754,20.288366,-31.003798,-22.095165,24.514885,13.53777,25.527042,-0.1071346,-24.484947
130,69.53644561767578,31.385526657104492,88.30238342285156,5.399799558575503,1.0738927915703982,55.708247106310836,-2.3231723,7.2678084,9.14838,5.4121733,11.738804,-12.306598,7.4397635,-10.129045,-17.927427,7.633881,0.39026862,6.463152,-4.156069,6.4893246,15.543463,-57.52208,4.4185157,-29.651901,44.201626,-44.119186,4.59676,19.961952,-30.579664,-22.239008,24.77404,12.565936,25.733437,-0.24474269,-24.774054
131,69.53783416748047,30.62298583984375,88.38862609863281,5.52344656255275,0.7736391703689206,58.36355818424119,-2.083763,7.331008,9.826188,5.396814,12.230991,-12.490333,8.142204,-9.802627,-20.15615,6.7256007,0.87266207,6.0690026,-3.9493048,6.44598,15.140554,-58.068325,3.7986786,-29.834969,44.49355,-45.00329,4.3950315,19.92703,-30.20873,-22.41022,25.180138,11.206973,25.20112,0.15605885,-25.070171
132,69.46713256835938,29.904300689697266,88.48887634277344,5.677091638028488,0.34618126535467403,60.54316044835236,-1.741276,7.5513062,11.053195,5.363118,12.938308,-12.696258,8.535095,-9.828975,-22.374989,6.6859503,1.0579741,5.831047,-3.568159,6.38659,14.753805,-58.463097,3.310199,-30.113937,44.742977,-44.788704,3.9095318,19.79312,-30.036182,-22.5342,25.435629,10.349048,25.143522,0.08852057,-25.335922
133,69.33660888671875,29.245107650756836,88.522216796875,6.086653963703475,0.4148424674148359,63.579576755706135,-1.4969964,7.582956,12.693236,5.413856,12.346589,-12.00052,8.339629,-9.93596,-23.505962,6.6016808,0.627097,5.5919566,-3.418008,6.2716265,14.269783,-58.776737,2.903835,-29.98866,44.74854,-45.773247,4.095057,19.854643,-30.162943,-22.76428,25.965818,9.548073,24.60727,0.39732713,-25.658573
134,69.1329345703125,28.64404296875,88.55226135253906,6.219496210268938,0.509434269806792,66.18644110043797,-1.0256808,7.9651885,14.702251,5.4258585,12.464666,-11.736781,8.1504,-10.009583,-25.21547,6.5291204,0.5945916,5.5754385,-3.1198177,6.1292043,13.838702,-58.919724,2.6143904,-29.933945,44.98631,-46.138374,3.845628,20.38422,-30.182798,-23.04415,26.66969,8.341449,23.709618,1.0480624,-25.486992
135,68.8595962524414,28.090572357177734,88.54934692382812,6.306376601493046,0.31117694207661967,69.02224949829052,-0.5084284,8.65859,17.177734,5.4338627,12.699212,-11.175438,8.307349,-10.109976,-26.917076,6.4917154,0.43794993,5.58427,-2.8098168,5.9631386,13.642952,-59.231308,2.444894,-29.940262,45.326435,-46.99781,3.5777545,20.936089,-29.887913,-23.41725,27.703537,7.45924,23.951866,0.19284965,-25.984793
136,68.51411437988281,27.572839736938477,88.51744842529297,6.343277344755837,-0.09785744286136865,71.6642420116816,0.09951701,9.518258,19.814827,5.463661,12.395519,-10.736962,8.692198,-10.29926,-28.6916,6.4988313,0.08939736,5.566813,-2.671992,5.957225,13.461209,-59.40147,2.4333055,-29.763672,46.013187,-45.44966,3.092272,21.052507,-30.020746,-23.855534,28.20126,7.111863,22.685965,0.48897326,-24.34057
137,68.10389709472656,27.088794708251953,88.55398559570312,6.60683727831428,0.16759152153715934,74.62906569265137,0.7010249,10.208142,22.818092,5.4827857,12.473427,-9.769692,8.346597,-10.732272,-30.013783,6.3645244,0.16006051,5.8752904,-2.4990067,5.580976,13.315121,-59.483856,2.50478,-29.663063,46.325256,-45.74846,3.0127332,22.50773,-29.574625,-24.247719,28.375254,6.012996,24.275467,-0.019221457,-25.727682
138,67.61935424804688,26.60244369506836,88.56204986572266,6.616577340601985,-0.40843441595908975,77.98056821073267,1.5443175,11.207098,26.835522,5.5869007,12.673048,-8.653696,8.991803,-11.010283,-31.753302,6.3299127,0.08240783,5.7384562,-2.4374437,5.4635143,13.08304,-59.50065,2.624838,-29.477728,46.840458,-44.551437,2.8807375,23.016832,-28.853313,-24.613317,29.276789,5.4213343,23.488163,-0.3132847,-25.287636
139,67.06798553466797,26.111602783203125,88.50529479980469,6.848557142917264,-0.23989298710321427,80.23743243030637,2.6243675,11.829445,32.02162,5.7832227,12.31271,-7.2159758,8.701167,-11.674037,-33.001247,6.2854285,-0.32384706,6.242369,-2.4316866,5.0626283,12.859345,-59.726696,2.8549986,-28.934183,47.187454,-42.358917,3.279018,23.437302,-28.777996,-24.90807,29.208858,5.8369946,23.272017,0.6246916,-24.195467
140,66.44351959228516,25.592432022094727,88.49176788330078,6.6536514971377345,-0.33718738480513405,83.57163391006871,3.3610272,12.567702,35.668877,5.9213514,12.517585,-6.2254333,8.824241,-11.803766,-34.348972,6.098227,-0.08740513,6.2529125,-2.6293921,4.6161323,12.710607,-60.08442,3.106724,-28.906555,47.59089,-42.47407,3.1381075,23.849268,-28.337145,-25.105984,29.202927,5.6385283,23.788134,0.8156867,-24.934734
141,65.75788879394531,25.02210807800293,88.45741271972656,6.532842583873727,-0.8436929594885328,85.74832623792595,4.4180903,12.940909,40.07754,6.0697207,11.440813,-5.1137357,9.158058,-12.154979,-35.093334,6.073309,-0.1296401,6.5231013,-2.9553318,4.464946,12.630096,-60.58393,3.3459773,-29.079222,48.267803,-41.697964,2.9608753,24.268576,-28.21793,-25.29561,29.370495,5.9461823,23.691658,1.1500614,-25.404112
142,65.01224517822266,24.409351348876953,88.29656982421875,6.0591101614261555,-1.3537777735311811,89.23131686779884,5.399766,14.0209465,46.154636,7.4189663,9.176456,-3.691788,9.770705,-12.119578,-36.477486,5.9216247,-0.5854195,6.4957433,-3.5466495,4.141858,12.288743,-60.51587,3.5534487,-29.638676,48.01301,-41.04667,3.0326316,24.132208,-27.371815,-25.378197,28.879128,5.541568,24.475433,2.2273383,-24.526375
143,64.22760772705078,23.758541107177734,88.23885345458984,5.767546273619132,-1.8405895919326,91.75071160047229,6.343248,14.045477,50.069954,7.712426,7.613423,-2.5044186,10.082032,-12.40958,-37.079548,5.952988,-0.40281022,6.7596116,-3.6849415,4.021702,12.230279,-60.586056,3.6008008,-30.315376,47.694744,-38.221012,3.216961,23.819302,-26.567215,-25.287489,28.836845,5.793194,25.826063,1.5305954,-25.080208
144,63.41402053833008,23.088651657104492,88.12023162841797,5.451019360028715,-2.223815219512442,94.83750924052276,7.951453,13.920122,55.435734,7.6206236,5.669929,-1.5256125,10.711477,-12.862789,-39.157654,5.874768,-0.70102483,6.688661,-4.1700535,3.9412076,11.651019,-59.75814,3.4918346,-30.631088,47.13562,-37.409763,3.5812275,23.758644,-25.583445,-25.071106,28.751146,5.8619776,24.503107,2.7887516,-23.679026
145,62.58674240112305,22.419981002807617,88.03877258300781,5.033089964660148,-2.7266852512945614,97.48227671215744,8.663111,13.32252,56.956158,7.198242,4.6951833,-1.1100293,11.289906,-13.153216,-40.251446,5.8347955,-0.37742716,6.886931,-4.422918,3.9146936,11.292839,-59.598637,3.3303876,-31.5476,46.937626,-36.646233,3.8903222,23.241636,-24.798044,-24.76552,28.479874,6.394817,25.956427,2.2185585,-23.794315
146,61.756080627441406,21.79239273071289,87.89090728759766,4.301541368528427,-3.1554150934479988,99.66714679071583,9.304895,12.38147,57.845264,5.7899575,4.584087,-0.57306534,11.851589,-13.269037,-41.81439,5.9740887,0.5088101,7.4856515,-4.2923307,3.9515638,11.139337,-59.83275,3.1169946,-31.848686,46.752716,-35.273083,3.9727073,23.113277,-23.964308,-24.267635,28.500055,6.455601,26.755354,1.634936,-25.051176
147,60.947166442871094,21.247949600219727,87.89849090576172,3.9233235072933077,-3.608269984356883,102.23252880185646,9.964681,11.311677,58.740456,4.4598036,4.3237343,-0.03746421,12.567191,-13.749197,-43.090717,6.135962,1.3659192,7.371637,-4.3939424,4.0201106,10.8861685,-58.887066,2.8784013,-31.363922,45.879047,-33.63032,5.2656636,23.237822,-23.263071,-23.757982,28.169424,6.9025874,26.207207,1.654504,-24.370686
148,60.15202331542969,20.8280029296875,87.86456298828125,3.614164883683137,-3.6317954396893333,104.43178245300005,10.117043,10.189279,58.91391,3.0334227,4.2444654,0.004246222,12.959129,-14.38528,-44.49081,6.360551,1.9181257,7.4192967,-4.6692867,4.1403604,10.58006,-57.66981,2.5117376,-31.712717,45.06703,-31.608171,5.4708695,22.665636,-22.435762,-23.193186,27.867727,7.550202,24.97202,1.688941,-23.751059
149,59.36650085449219,20.550180435180664,87.86225128173828,3.6509527053436415,-4.178398893808938,106.43892935321989,10.319517,9.157866,57.847008,2.8629134,3.178136,0.06286252,13.857992,-15.597671,-45.42588,7.0720506,1.9610887,7.3822236,-4.921944,4.2505417,10.320224,-56.45783,2.0681808,-32.513924,44.34986,-30.74744,5.1155243,23.211433,-22.034246,-22.770546,27.210855,9.022836,24.336887,1.5062076,-23.419716
150,58.55329513549805,20.43630027770996,87.91651153564453,3.5215561878959227,-4.388907845384511,108.06512702433253,10.212661,8.194976,55.97427,2.4577804,2.4796393,0.083898254,13.427449,-17.805283,-46.11288,10.806443,1.2751337,6.6953754,-5.4259295,4.5632806,10.185643,-55.162834,1.5180703,-34.118603,43.717915,-29.558287,4.3770475,23.236145,-21.516249,-22.587273,27.317667,10.610576,23.69556,0.8084333,-23.260706
151,57.689823150634766,20.470518112182617,87.88662719726562,3.70850921875446,-4.309672226785673,109.5178833583637,10.034657,6.704542,53.933983,1.6711558,2.1719878,0.051820226,12.189972,-20.795961,-45.985764,15.509511,0.29712284,6.0327215,-6.0210543,4.7626863,9.912627,-53.866444,0.8689189,-35.190796,42.936996,-27.782572,4.042284,23.193241,-21.006714,-22.630882,26.701307,12.459097,23.097107,-0.018749766,-22.524267
152,56.73447799682617,20.622108459472656,87.83154296875,3.8780863829503693,-4.120214042330936,110.60164001902164,9.521852,5.49637,51.06394,1.7663833,1.2380896,0.12960415,9.912667,-24.091486,-44.553185,21.126019,-0.24838538,4.963727,-6.1414523,4.697975,9.849045,-53.082764,0.24154066,-36.912777,42.542038,-25.889883,4.1876893,23.018253,-19.974192,-22.734365,26.059538,13.645072,23.993631,-1.7409081,-23.29972
153,55.6666374206543,20.8573055267334,87.65568542480469,4.232083569616055,-4.105035984221066,111.78909139020578,9.522559,3.8229592,48.453236,1.3617163,0.2749946,-0.017123742,7.5453525,-26.671827,-42.52826,26.929968,-1.1420982,4.4175096,-6.460184,4.447408,9.624288,-52.48215,-0.34640637,-38.045246,42.032467,-23.320284,4.1291585,21.071373,-18.818066,-22.970684,24.61524,14.664988,22.754253,-2.0205657,-23.302853
154,54.45219421386719,21.153722763061523,87.2881851196289,5.069786846995512,-4.112030495145201,113.1225570948822,9.354793,1.780638,45.656067,1.8286755,-1.8289756,0.4935694,3.8559418,-29.54295,-38.988487,34.42283,-2.356739,3.197552,-6.5711412,3.943547,9.555754,-51.61698,-0.8571884,-39.233887,41.648617,-21.591316,4.0484695,20.952072,-16.981277,-23.308113,23.659,15.707981,22.423698,-3.3825881,-23.591642
155,53.053768157958984,21.481401443481445,87.05054473876953,5.077493119567616,-4.786518116361005,114.86871732714926,9.891076,0.7416719,43.17108,2.8122368,-4.13872,0.45461896,-0.054631587,-30.602787,-35.641384,41.334103,-3.985375,1.6783279,-6.840842,3.5422964,9.775835,-51.354477,-1.2150265,-40.222,42.07132,-19.874907,3.7024977,19.929203,-15.30194,-23.679499,21.939997,16.77424,23.432306,-4.1779356,-22.930222
156,51.44532775878906,21.85533332824707,87.25439453125,3.8106437232001937,-5.184109901219987,117.30073856724417,10.629034,0.84002984,41.308414,3.0509324,-5.684367,1.5099447,-4.2403917,-28.989834,-30.755575,43.88185,-4.608028,1.41161,-6.650541,3.2890768,10.2436285,-51.07697,-1.5008862,-41.34795,43.269424,-20.511866,4.097835,19.555334,-13.8749695,-23.803286,21.878042,17.738876,25.983747,-6.2919064,-23.314404
157,49.67931365966797,22.301401138305664,87.23151397705078,2.7326581860137833,-5.321779918723485,120.00106971543597,11.255954,0.5474779,38.7945,3.050895,-7.3366513,1.4067186,-7.4883246,-24.406858,-25.375683,43.45026,-5.4993997,2.7021506,-6.5774927,3.0941153,10.28797,-51.165657,-1.5129904,-41.270073,43.663486,-20.664883,4.9556966,18.59049,-12.529721,-23.691673,21.047241,17.985806,27.826296,-7.0747795,-23.32051
158,47.76443099975586,22.825773239135742,87.30418395996094,1.5393465544395235,-5.359981619158757,123.28104145736035,11.9146185,0.3271961,35.759075,2.9946861,-8.216492,1.1466469,-10.290931,-19.57285,-20.923977,41.059288,-4.802402,3.2699478,-6.879471,2.6044931,10.766305,-51.934875,-1.3515503,-41.60126,44.939095,-21.334433,5.6667056,18.955725,-12.03639,-23.411709,20.150219,17.741995,30.97292,-7.0290136,-23.091326
159,45.72682189941406,23.43338394165039,87.53174591064453,-0.05881089530014957,-4.782972678732192,126.25992009374171,12.2826605,0.49441847,32.340694,2.5104697,-8.18472,0.5242957,-11.289915,-13.495008,-18.278011,33.67522,-3.0262978,3.5000832,-7.0904617,2.20328,11.354945,-52.94341,-0.9161996,-41.891422,45.47326,-19.9759,5.4608097,18.135635,-11.746786,-22.884325,19.085155,16.777771,32.55403,-7.498515,-22.147911
160,43.63145065307617,24.114044189453125,87.58842468261719,-0.860278451054563,-4.291700035167105,129.29644950914425,12.601803,0.16675265,29.202509,3.003421,-8.490494,0.44617513,-13.041239,-8.876912,-15.120013,28.005556,0.2324381,3.7494864,-7.529518,1.5617026,11.943528,-53.953465,-0.33070627,-41.66692,45.096237,-16.693558,5.6405516,17.90794,-11.986242,-22.170605,18.174358,16.224802,33.414494,-7.9654193,-21.723852
161,41.51587677001953,24.849750518798828,87.45301055908203,-0.9212610891737257,-4.057637871925437,132.9639482697619,13.515167,-0.6520233,27.083368,3.4898255,-9.066717,0.8268973,-13.23407,-5.1721687,-12.983163,20.266064,3.525713,4.2814403,-7.9371104,0.82488525,12.193251,-54.33433,0.33462986,-40.872967,44.110622,-17.16624,6.1076574,17.436642,-12.195615,-21.415112,18.141102,15.657798,34.57466,-7.843187,-20.834932
162,39.38679504394531,25.623088836669922,87.12593078613281,-0.7122488839834349,-3.9147149841767823,136.42972064012463,13.9072,-1.9840424,22.167204,4.842745,-10.528973,1.3278136,-11.659416,-2.1664352,-10.670009,7.66823,8.90709,5.2757807,-8.339484,-0.4177869,12.462529,-54.554386,0.98889214,-39.11965,42.806206,-17.133379,6.3351407,17.503807,-12.858729,-20.61553,18.313503,15.209837,33.50676,-7.6534905,-20.526617
163,37.27370071411133,26.40808868408203,86.71928405761719,0.0015012932716764738,-3.4810187443210956,140.15400716252685,14.461388,-3.5924706,18.438015,5.652131,-11.592354,1.9459608,-13.414478,-1.4532508,-8.964212,6.008515,8.529642,6.1921844,-9.162099,-1.8691877,12.6354885,-54.89119,1.6407714,-38.688427,42.42499,-15.873583,6.2115183,16.559187,-13.652827,-19.859343,17.92034,15.24179,33.333317,-7.0233145,-20.225187
164,35.19750213623047,27.182802200317383,86.29663848876953,0.8006045225298657,-2.929777115150333,144.00371293939912,14.984685,-5.009344,14.952818,6.4609838,-12.355026,2.7640686,-15.022908,-1.15842,-7.4990053,5.83829,6.1533785,7.09815,-9.5480795,-2.9576898,13.1584635,-54.96593,1.9834154,-38.288082,41.742413,-16.325983,5.281216,15.921173,-14.125072,-19.415579,18.027693,15.071085,33.81366,-7.2803655,-20.563477
165,33.193546295166016,27.92300796508789,86.00233459472656,1.3226939149859849,-2.177533794831818,147.73147382666332,15.726718,-5.5100675,12.512991,6.7377763,-12.363513,2.8030975,-15.42507,-0.63237023,-6.023999,5.860527,5.6152015,6.5767827,-9.300285,-3.0150597,13.367923,-55.280746,2.313418,-37.157852,41.80981,-18.284264,4.738532,17.57873,-15.057857,-19.08359,18.321545,15.07612,32.524815,-7.416889,-20.621128
166,31.257347106933594,28.613174438476562,85.89788055419922,1.6131269036520803,-1.3138491085664383,151.29363197397234,17.021572,-4.507066,10.2133665,6.890255,-11.29719,2.296949,-14.611116,-0.17856498,-6.164311,5.884262,6.094587,4.6746864,-8.796984,-2.636024,13.635507,-55.183792,2.8191118,-36.145924,42.065647,-19.855345,4.17444,17.956121,-16.38701,-18.678215,18.413298,15.616984,32.55011,-7.070404,-20.883219
167,29.37796401977539,29.24092674255371,85.92857360839844,1.1806933418242191,-0.5543599959694787,154.44874626103345,17.338133,-2.4785736,9.043926,9.788591,-9.704422,0.8036163,-12.993211,-0.070366204,-7.502601,6.0027785,6.9964533,2.0050778,-7.705719,-2.047419,14.1553335,-54.77674,3.623181,-35.06857,42.097126,-22.891,3.1406283,18.674797,-18.330595,-18.370155,19.146965,16.972803,31.58087,-7.5497193,-20.992826
168,27.566314697265625,29.768625259399414,86.06392669677734,0.48474515508625554,-0.09546385461013765,157.4427825528039,11.673613,-0.9193287,7.8904305,22.572117,-10.370477,-1.3631492,-11.450592,-0.16265923,-9.579231,6.1474075,7.0361304,-0.07754851,-6.833472,-1.26473,14.897371,-54.114388,4.4449697,-33.76928,41.938774,-24.106474,2.679847,19.29731,-20.11646,-18.275461,19.677849,18.826052,31.274345,-7.7606306,-21.044556
169,25.80738067626953,30.142847061157227,86.31688690185547,-0.5574670624346448,-0.23154490841857486,161.17726773503546,3.906012,1.8511655,7.8131237,38.069984,-8.237651,-3.6525373,-9.230884,-0.44091266,-12.785347,6.3337526,6.318756,-2.1270397,-5.679594,-0.29531446,16.2298,-54.599926,5.3790936,-32.78064,41.926926,-24.339191,2.2813017,19.236067,-22.85925,-18.448116,20.606867,21.167545,29.508314,-7.2810173,-21.51339
170,24.029319763183594,30.34432601928711,86.67791748046875,-0.9447874913085915,0.7019648286204837,164.5302811154003,-2.3481505,5.4973173,9.694355,47.529015,-7.593541,-4.5175085,-8.371148,-1.6185757,-16.377052,7.2383857,5.2357774,-2.7072604,-5.0132365,0.10606039,17.457022,-53.845547,6.2900696,-31.863117,41.96562,-26.741041,1.8827326,19.394382,-25.20712,-18.610403,20.836657,22.983358,28.407139,-7.0084968,-22.06593
171,22.225116729736328,30.313983917236328,86.86675262451172,-1.198705692233702,1.0884729427257174,167.55053845793805,-7.668363,9.199985,11.175875,51.56427,-7.5011287,-3.9031298,-7.3457937,-2.8329678,-18.925274,8.876841,3.369479,-2.9855337,-3.8584745,0.21633963,19.180437,-54.159527,7.2346034,-31.192612,42.40877,-25.90574,2.2077057,19.562376,-27.740786,-18.820156,21.081133,24.378897,26.919662,-6.3583,-22.56405
172,20.363956451416016,30.01898765563965,86.93101501464844,-1.825323176193817,1.6193805880813341,170.53923720329135,-11.4476795,13.535716,15.410629,46.88196,-8.129361,-2.78877,-6.011281,-3.825938,-22.258404,9.939399,1.5258609,-2.7721047,-2.4844425,0.068112746,21.490599,-55.32793,8.359189,-30.81776,43.374184,-22.80334,3.0379841,19.067965,-30.555563,-19.191847,20.073896,25.411554,26.713991,-5.5102057,-22.526989
173,18.4500789642334,29.469409942626953,86.94314575195312,-2.441001718988675,2.735101682721113,172.59225962529348,-13.062288,15.554394,19.542812,35.967976,-6.067621,-2.8305967,-5.0129037,-4.460702,-24.679192,9.992263,-0.26660523,-2.5554924,-1.3553396,-0.15117373,23.382711,-56.439945,9.550146,-30.692102,44.869713,-21.427853,3.0658588,19.3905,-33.2847,-19.786156,19.840508,26.965229,26.28637,-5.221757,-22.148699
