Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
117,173.77601623535156,113.37774658203125,66.84481811523438,-2.973925723311057,10.930781571989074,105.39900167982476,-69.52404,15.582451,12.2642,76.27084,-13.783879,-0.37175378,-36.39412,-21.732897,-8.940653,95.05535,-31.73644,13.434725,7.768809,1.177694,29.793802,6.336635,22.7505,-29.212975,8.200377,31.359903,11.703154,21.33578,5.5951567,-28.527548,23.684698,31.863876,-12.336064,5.664562,-21.15895
118,174.3776092529297,114.30545043945312,64.74324798583984,-3.347054422759742,10.450072587741916,107.63796036428595,-72.770706,15.713001,10.463906,82.46688,-17.106466,0.6212271,-34.06383,-21.099705,-7.1810703,97.93124,-32.783905,14.476655,8.462677,0.40107968,29.793802,7.830103,24.026056,-29.000982,4.271296,33.73295,10.999658,21.737167,7.707514,-27.752668,24.373907,32.055164,-13.6503935,4.9929276,-21.406975
119,174.93087768554688,115.28778076171875,62.72290802001953,-3.3767420587627948,10.116559305538868,109.64791833739041,-75.6535,15.655807,9.119946,88.02752,-20.016499,1.2648336,-31.048204,-20.526318,-6.170714,100.15106,-33.79419,14.69624,9.130788,-0.30790433,29.793802,9.775825,25.233555,-28.881205,0.25890893,35.36671,10.512221,22.976242,9.3922825,-26.974072,25.237179,32.340305,-14.067852,4.711227,-22.004513
120,175.42030334472656,116.30738830566406,60.556007385253906,-3.2603591968355365,9.943702562546907,111.48248117025777,-78.901375,15.07875,7.558483,93.738686,-22.66089,1.2741063,-27.773365,-19.17699,-5.082349,102.696526,-35.2693,14.806751,9.732067,-1.0629306,29.793802,11.952261,26.440401,-28.834728,-4.1965938,37.141003,10.1894245,23.759985,11.357287,-26.203266,25.793043,31.944605,-15.09734,4.78782,-22.302351
121,175.86514282226562,117.32472229003906,58.21063995361328,-3.596776035340465,9.405152214831675,112.95322367742577,-81.89094,14.96656,5.7429414,99.58983,-25.92971,1.2091298,-24.463644,-15.969881,-4.0260167,105.7067,-35.657536,15.000033,10.354518,-1.5833586,29.793802,14.439207,27.694859,-29.133034,-8.889351,39.215,9.612164,25.370493,12.965663,-25.671608,26.373161,31.507559,-15.311758,4.1997447,-21.759697
122,176.28846740722656,118.31697082519531,56.07831954956055,-4.346264054106484,8.943925070198903,113.90746199774584,-85.09661,15.486143,3.465617,105.379326,-28.442406,2.07438,-21.089493,-11.890358,-3.39333,108.22597,-35.716675,15.000033,11.059879,-1.9048144,29.793802,15.739417,28.993958,-29.49254,-12.645432,40.360203,9.067713,26.47546,14.200352,-25.218767,26.794014,31.045927,-15.109179,3.8145974,-21.491512
123,176.64431762695312,119.20365905761719,53.5942497253418,-4.853230098567745,7.604448239944763,115.02759610044087,-87.75486,14.938111,1.1518836,111.38827,-30.08301,2.2310078,-17.534044,-10.388934,-3.3861184,110.69598,-37.965828,15.000033,11.7790165,-2.2709484,29.793802,17.61803,30.158361,-29.229841,-16.828005,41.69541,9.54848,28.308609,15.421516,-24.914824,27.095312,29.956133,-15.58276,3.7318573,-22.21178
124,177.05055236816406,120.02073669433594,51.35508346557617,-5.597670906958226,6.591807979425649,115.85799494680474,-90.58703,15.025198,-1.2897851,116.78033,-32.132023,3.1086397,-14.28042,-5.4661937,-2.8428872,113.06768,-37.076904,15.000033,12.625009,-2.0265121,29.793802,19.237543,31.225649,-29.12566,-20.586765,42.691277,9.803826,29.738054,16.55422,-24.7239,27.17095,28.661327,-15.160673,3.0059168,-22.496922
125,177.37010192871094,120.65564727783203,48.7224235534668,-4.54784795327412,4.883332790755188,117.5461181934369,-92.140434,14.3929615,-1.1365598,121.770355,-33.71474,3.2014346,-10.67128,-5.1074886,-3.505164,116.08764,-38.61029,15.000033,13.09817,-2.4619365,29.793802,20.773983,32.221195,-29.161224,-23.833918,42.397648,8.292188,30.986746,18.037846,-24.491205,27.11133,26.81501,-15.139793,2.7816818,-23.519712
126,177.70281982421875,121.15807342529297,46.68730926513672,-5.085316563888496,3.579780841070792,118.01694686170633,-94.34895,13.677809,-3.3226626,126.0179,-34.698174,3.1693058,-8.092317,-2.562663,-4.3809037,118.780045,-39.171803,15.000033,13.6457205,-2.5008752,29.793802,21.966602,33.066776,-29.291975,-26.721859,42.154934,6.8792644,32.19018,18.966698,-24.422482,27.032877,25.01934,-14.958654,2.0441968,-23.21552
127,178.06924438476562,121.5322036743164,44.830081939697266,-5.472213097513944,2.3181327198367496,118.25952869962669,-96.465034,13.121518,-5.364608,129.73656,-35.402756,3.5481591,-5.9089613,0.59075195,-5.003739,121.43414,-39.69464,15.000033,14.198435,-2.3062658,29.793802,22.812628,33.607643,-28.875443,-29.458477,41.14307,6.4994764,32.587925,19.898972,-24.482302,26.288322,22.718962,-14.955716,1.7497296,-22.794138
128,178.40333557128906,121.7254409790039,42.88905334472656,-5.993591418092612,0.6673573674207594,118.29043823835664,-98.25725,11.978066,-7.446925,133.18198,-35.728046,2.4994042,-4.011629,1.8779173,-6.790691,124.564026,-41.95318,15.000033,14.791385,-2.0208852,29.793802,24.011627,33.879143,-28.688354,-32.301838,41.17386,6.695658,33.711823,20.726831,-24.675745,25.615664,20.229433,-15.238848,2.0566885,-22.768291
129,178.7633056640625,121.81392669677734,41.48566818237305,-6.149831199723082,-0.2555482350578259,118.34189032781563,-100.150604,11.417145,-8.820557,135.50172,-35.584946,2.252525,-3.047618,3.4562085,-8.1551,127.88272,-43.09183,15.000033,15.210535,-1.8156509,29.793802,24.267664,33.890957,-28.617006,-34.06871,40.268143,7.1694026,32.80709,21.232155,-24.928724,24.846851,17.81128,-14.730322,1.9607754,-22.714909
130,179.1456298828125,121.76589965820312,40.156341552734375,-6.3150182538328075,-1.5400836087556122,118.1363858116321,-101.651566,11.097523,-10.249184,137.52928,-35.21589,2.0267603,-1.8990333,4.3060813,-10.026493,131.06406,-45.292683,15.000033,15.540992,-1.5019258,29.793802,24.37814,33.732246,-28.681715,-34.86992,39.38747,6.5355763,33.464355,21.200354,-25.331652,24.062025,15.729243,-14.533178,1.7832494,-22.163298
131,179.54823303222656,121.60839080810547,39.19042205810547,-6.343116486511434,-2.3010258945682587,117.72992478804744,-102.942825,10.180386,-11.48799,138.62715,-34.843296,0.7910763,-0.63902515,4.936991,-12.651342,134.19788,-48.367115,15.000033,15.837155,-1.0175546,29.793802,24.352493,33.404583,-28.356731,-35.65781,38.504745,6.5768924,32.725624,20.831766,-25.76644,23.203955,14.048602,-14.256786,1.9467291,-21.197792
132,179.9800567626953,121.33294677734375,38.277706146240234,-6.951118882972341,-3.3209834650345904,117.34869357767268,-104.36847,9.186598,-13.334025,139.5909,-33.77933,-0.23530065,-0.39022857,5.311205,-15.376308,137.43752,-50.000305,15.000033,16.095629,-0.077047564,29.793802,24.097906,32.8991,-27.99899,-36.243515,37.73387,7.200083,31.724226,19.297867,-26.31677,22.566628,13.016219,-13.9183035,2.3537457,-20.232357
133,180.4488525390625,120.98545837402344,37.99507522583008,-7.665318010193568,-3.5183260006922863,117.1692557558198,-105.89729,8.628463,-14.872606,139.46922,-32.305042,-0.62593704,-0.90825576,5.543992,-18.108076,139.78737,-50.000305,15.000033,16.311611,1.4494153,29.793802,23.296041,32.309677,-27.866282,-36.14037,36.281155,7.9350915,30.333183,16.583984,-27.037235,22.155247,12.875143,-13.507,3.1037662,-19.78928
134,180.96377563476562,120.55714416503906,37.803871154785156,-7.954905173620241,-3.6852096674653905,117.02838753343309,-106.73415,7.5256615,-15.8296385,138.73943,-31.184214,-1.7469369,-1.8890644,5.4478006,-20.311998,141.46803,-50.000305,15.000033,16.56443,3.0894504,29.793802,23.250553,31.419643,-27.43055,-36.101273,35.02195,8.067902,31.117855,14.038026,-27.751942,21.783503,13.3137665,-12.883601,3.1755314,-19.49914
135,181.52297973632812,120.05780792236328,37.70176315307617,-7.914588200363893,-3.7086068475624123,116.46407303474899,-107.23423,6.4211187,-16.67708,137.6977,-30.245298,-3.0903075,-3.8387873,5.2586064,-21.771193,142.82036,-50.000305,15.000033,16.68971,4.489787,29.793802,23.074043,30.432787,-27.423796,-35.66688,34.220554,7.469934,33.0405,10.521692,-28.488525,21.871279,15.150949,-11.480435,2.920442,-19.92531
136,182.1300811767578,119.5169448852539,37.63307571411133,-7.417908944074715,-3.393775040138647,115.72788717333488,-107.606026,4.969536,-17.173834,136.27988,-29.258598,-4.972065,-6.587375,4.7155023,-22.808508,143.76744,-50.000305,15.000033,17.166779,5.8268228,29.793802,23.12405,29.347187,-27.622322,-35.352726,33.746582,7.2898417,35.177444,7.0035353,-29.32991,22.08081,17.269781,-10.341165,2.771169,-20.76665
137,182.80418395996094,118.96734619140625,37.532936096191406,-6.261385006901878,-2.928447025765152,114.6361683040674,-108.01877,4.4867516,-17.246151,134.81757,-28.353653,-6.140722,-9.444843,4.3586397,-23.852184,144.72365,-50.000305,15.000033,17.512524,7.2362266,29.793802,22.89253,28.316015,-27.629532,-34.9776,32.97462,6.8416133,36.126335,3.5471334,-30.267456,22.054197,19.112183,-9.02301,2.609069,-20.747612
138,183.5270538330078,118.42082977294922,37.38050842285156,-5.444380757803287,-2.4766479832277533,113.76598488753994,-108.957695,4.8055916,-17.465023,133.46814,-27.027018,-6.3586555,-12.271415,4.429901,-25.034538,146.11053,-50.000305,15.000033,17.73111,8.515188,29.793802,22.660782,27.429562,-27.888922,-34.57594,32.97509,7.5087986,36.270473,0.95120484,-31.184439,22.435934,20.064018,-8.610775,3.3249328,-21.43887
139,184.28424072265625,117.89735412597656,37.16710662841797,-3.9402113581810827,-2.0951526277883405,113.09225121780797,-109.18943,4.2859087,-17.121792,131.91064,-25.788797,-7.825816,-14.3628845,4.33282,-25.866085,147.2624,-50.000305,15.000033,17.79147,9.733106,29.793802,22.720484,26.61151,-27.757982,-34.771114,32.813316,7.8681207,36.335686,-0.8554078,-32.062977,22.188297,20.338179,-7.388247,3.8878973,-21.758636
140,185.31106567382812,117.51789855957031,36.6531982421875,-0.5947422959509109,-1.2421823666114455,112.36107014587793,-110.186,5.9136543,-15.230838,130.69557,-26.153473,-7.7127595,-16.087078,8.811801,-27.22613,148.6706,-50.000305,15.000033,18.603523,8.88317,29.793802,23.051003,26.367613,-27.548323,-34.534073,31.847012,7.930345,36.595737,-1.4584057,-32.910408,22.629276,20.123812,-4.4167585,4.0085034,-22.26404
141,185.84706115722656,116.86626434326172,36.4232063293457,-1.591738859761497,-2.316008034741071,112.3384166276011,-109.60349,4.030376,-16.849607,129.47087,-24.183395,-10.12552,-17.805273,4.198921,-27.300709,149.1102,-50.000305,15.000033,17.60704,12.237554,29.793802,23.30562,25.54787,-27.069323,-35.671745,31.965008,8.749038,37.11011,-1.5419483,-33.544403,22.244007,20.50096,-5.6272645,4.114469,-22.618168
142,186.6343994140625,116.34574890136719,36.0517692565918,-0.31690692106768015,-2.8145212256153225,112.09077597554416,-109.48747,4.0094185,-16.589136,128.40005,-23.220419,-10.9360485,-18.677773,3.8663433,-28.309515,149.90149,-50.000305,15.000033,17.178371,13.609141,29.793802,23.376923,24.881874,-26.81629,-35.8966,32.23372,9.246378,36.48445,-1.1472957,-34.110397,22.316835,21.182201,-4.432909,3.7131054,-22.86916
143,187.45028686523438,115.80831909179688,35.604454040527344,1.053657749143816,-3.4294774973029383,111.87105238069965,-109.58271,4.8206553,-16.073317,127.484474,-22.471434,-11.201014,-19.479557,3.7897985,-29.325449,150.73015,-50.000305,15.000033,16.758192,14.904522,29.793802,23.714005,24.341688,-26.44993,-36.516872,33.291016,10.082416,36.128937,0.2904611,-34.505035,22.242926,20.331959,-4.195138,4.6150365,-23.331575
144,188.24411010742188,115.2467041015625,35.554779052734375,2.795692128810402,-3.2219150318337446,111.81634812547685,-109.592316,6.054216,-14.629356,125.86835,-21.903688,-11.812974,-21.146645,3.024799,-30.072144,151.28928,-50.000305,15.000033,16.40033,15.286608,29.793802,23.800419,23.818647,-26.087597,-36.92276,33.56839,10.565347,35.708717,1.6889164,-34.812115,22.420937,19.687344,-4.7324595,5.063595,-23.244143
145,189.04798889160156,114.54131317138672,35.11909484863281,3.231293525631158,-4.756142299186365,111.48308937545724,-109.40663,6.349521,-15.119052,125.46676,-20.391476,-12.917966,-22.24202,2.451872,-31.652164,151.59764,-50.000305,14.154105,15.747943,16.662842,29.793802,24.123224,23.136877,-25.037432,-37.721928,34.23067,11.945788,34.68707,3.436831,-35.044525,21.616264,18.138832,-4.6961827,5.6003313,-23.668781
146,189.828369140625,113.80152893066406,34.78341293334961,4.332231768338804,-5.327253037224336,110.87357529386685,-109.78301,8.251533,-14.60656,124.83644,-19.545694,-12.811488,-24.037374,1.6485046,-32.97927,152.33972,-50.000305,13.929651,14.92825,16.997849,29.793802,23.531425,22.625164,-24.524939,-38.048965,34.591534,12.370025,34.61262,4.8170676,-35.18477,21.087456,16.524048,-4.779168,6.428729,-24.088806
147,190.60023498535156,113.00627136230469,34.39823532104492,5.67444028599756,-5.471695942732336,110.4307541354679,-110.62042,10.920948,-13.4321575,124.21302,-19.129898,-12.147711,-25.811697,0.14056781,-34.53021,153.22359,-50.000305,13.307268,14.212141,17.338911,29.793802,21.890135,22.327293,-23.929094,-38.202896,34.626682,12.393357,33.309353,5.897782,-35.361553,20.774567,15.073798,-4.7908425,6.786091,-24.252094
148,191.3356475830078,112.11410522460938,34.06632614135742,6.344783690157079,-5.997644025887468,109.44599295081709,-111.224174,13.56283,-13.171621,123.97677,-18.909851,-12.067707,-27.741852,-2.0011141,-36.27257,153.90063,-50.000305,11.824767,13.448964,17.697746,29.793802,20.368923,22.080313,-23.422775,-38.38267,35.007904,12.75101,33.610104,6.6140018,-35.495823,20.296455,14.026635,-3.5063322,6.6647725,-25.150928
149,192.05271911621094,111.20108032226562,33.93025207519531,7.278129646932047,-6.285825749171089,108.76384084506273,-111.717926,16.532768,-12.08572,123.66449,-18.588577,-11.851404,-30.414042,-4.492352,-37.54221,154.32216,-50.000305,10.759277,12.696931,17.399498,29.793802,17.294422,21.955437,-23.00146,-37.85113,35.334877,13.412873,31.608665,7.140241,-35.615555,19.887426,12.58076,-3.4014635,7.09119,-25.317116
150,192.75390625,110.32091522216797,33.95845031738281,8.722929843089931,-6.202662964988649,108.27077242374146,-111.839386,19.95582,-10.088143,123.14613,-18.422169,-11.239089,-33.49535,-7.300061,-37.898598,154.72762,-50.000305,9.801206,11.90543,16.488918,29.793802,12.29523,21.718496,-23.435587,-34.973392,35.071503,13.940922,29.880413,7.3565683,-35.74562,19.512617,11.138363,-3.8808305,7.5744104,-25.194183
151,193.45179748535156,109.52457427978516,33.783790588378906,10.474989556785127,-5.924011633488654,108.06773380543879,-112.17358,23.525507,-7.6809835,122.71686,-17.961504,-9.977018,-36.20509,-9.622004,-38.413414,155.29251,-50.000305,8.779479,10.828316,15.181869,29.793802,4.1323066,21.41236,-24.626177,-28.361755,33.863262,14.701617,26.94911,7.2963586,-35.808506,19.327255,9.815211,-4.266418,8.303065,-24.862602
152,194.13088989257812,108.82256317138672,33.48796844482422,12.014640240394934,-5.304669194756409,107.95101519893227,-112.683235,27.408976,-5.333713,122.14395,-17.82001,-8.126778,-39.570007,-11.506034,-39.126167,155.78711,-50.000305,7.58702,9.808656,13.27303,29.793802,-6.1844454,20.796883,-26.269775,-18.057652,32.194244,15.564637,24.579786,6.9696307,-35.703655,19.62886,8.640192,-4.9780903,9.264688,-24.890863
153,194.7771759033203,108.25,33.121238708496094,13.482183293888877,-4.227994170910526,107.98496726775771,-113.497086,30.936893,-3.1234057,121.58979,-18.33686,-6.8590565,-43.455154,-12.985659,-39.826862,156.3182,-50.000305,6.7605877,8.540096,10.610091,29.793802,-17.098349,19.717876,-27.483812,-4.9987974,29.446548,16.218998,24.310297,5.771447,-35.4639,20.654886,8.235295,-5.8134604,9.473171,-25.360191
154,195.4190673828125,107.78414916992188,32.287960052490234,14.56249208871902,-4.031220249321028,108.72788889121185,-114.518166,33.770645,-1.2961473,121.34539,-19.000925,-5.962107,-46.59951,-13.565841,-41.71409,156.58551,-50.000305,6.4661756,6.685472,7.978819,29.793802,-31.094473,18.240068,-28.550777,13.977187,26.661085,17.3661,22.2259,3.946223,-35.10418,21.757828,8.734002,-5.9768004,10.635272,-26.098618
155,195.98825073242188,107.46330261230469,31.20006561279297,15.453642552468747,-4.013371755817881,109.62581809721699,-115.72689,35.878746,0.08830502,121.29256,-18.950975,-5.5207233,-50.06017,-13.761087,-43.830647,156.9884,-50.000305,6.5047455,4.3722568,4.7229867,29.793802,-44.67919,16.831276,-31.153173,35.88823,23.552763,17.611967,19.69004,1.3152984,-34.707336,23.491913,9.405395,-7.7834244,11.932874,-27.667551
156,196.43934631347656,107.35130310058594,31.145587921142578,17.00776810908935,-2.447464595964052,110.13106643679849,-115.74901,38.22385,2.2605596,120.845695,-20.26689,-4.3544345,-55.01899,-14.963246,-42.487232,156.78947,-50.000305,7.033452,1.9719225,0.47476017,29.793802,-52.72299,15.887298,-34.280926,52.955772,19.729717,16.581312,17.569538,-1.1862683,-34.121056,24.736431,10.164999,-9.275099,12.433679,-28.54177
157,196.80886840820312,107.39750671386719,31.478361129760742,17.657640705237757,-1.0758406863987093,110.36682389217303,-115.8303,39.36558,2.9744182,120.51148,-21.333548,-2.820436,-57.982346,-15.27582,-41.432613,155.75047,-50.000305,8.851093,-0.13582751,-3.2918763,29.793802,-57.600937,15.549915,-37.63543,65.888794,17.934368,16.212414,15.277466,-2.7865677,-33.324,25.607145,10.291703,-11.132618,13.344559,-29.052713
158,197.10694885253906,107.55206298828125,31.858135223388672,17.952590052849313,0.17625562392675537,110.7536920360282,-116.003136,40.438667,3.6144195,120.36413,-21.668629,-2.4960225,-60.539883,-15.113192,-40.391388,154.77275,-50.000305,9.485799,-2.234077,-6.5543766,29.793802,-60.671597,15.791936,-40.39076,74.641975,13.059158,15.154448,14.253843,-3.7697835,-32.42957,26.234873,10.233084,-10.930468,12.880836,-29.992502
159,197.35838317871094,107.75720977783203,31.82291603088379,17.912679856431453,0.8804846352039581,110.90989231962809,-117.05872,41.399498,3.124189,120.78732,-21.118364,-1.7609422,-61.81977,-14.4143095,-41.013687,153.87015,-50.000305,10.070008,-3.9028933,-9.535902,29.793802,-62.95811,16.576866,-42.9621,81.147865,5.8002777,13.674857,13.084635,-4.063893,-31.432812,26.743309,9.539073,-10.368136,12.457016,-31.236807
160,197.5683135986328,108.0013427734375,32.31105422973633,18.202916333769046,2.454506185871927,110.86905359692352,-117.363014,42.829227,3.423258,120.753815,-21.35606,-0.8411847,-63.857506,-14.003037,-40.2171,152.78488,-50.000305,10.434085,-5.495716,-12.436539,29.793802,-64.4811,17.718622,-44.907753,85.44414,0.15512112,12.541963,13.361078,-4.278952,-30.434484,27.163702,9.130967,-10.188267,11.626552,-32.528534
161,197.74488830566406,108.2223892211914,32.65696334838867,18.10220971546768,3.750351656757237,111.25463906807558,-118.235886,43.141052,3.2551553,120.68346,-20.855478,-0.657603,-64.95364,-14.044617,-40.506573,151.62234,-49.376312,10.731087,-6.281751,-14.5430565,29.793802,-65.12152,19.03691,-45.88626,87.20354,-2.2742949,11.516958,13.562888,-4.08782,-29.491404,27.289474,9.24509,-9.940644,10.650831,-33.55799
162,197.89654541015625,108.40962982177734,33.037017822265625,18.133379975674327,5.173574645239923,111.03402783240595,-118.63378,42.90231,2.7915947,120.350464,-21.334743,-1.8549194,-66.479,-13.462408,-40.76678,150.1525,-47.0866,12.109067,-6.972688,-16.30125,29.793802,-64.96145,20.422953,-46.499832,87.42362,-4.413445,10.2617655,13.742146,-3.8947005,-28.653643,27.480106,8.86622,-10.003119,9.629831,-33.86579
163,198.02590942382812,108.5328369140625,33.17561340332031,17.780145328379017,5.411125919112356,111.00340900083553,-119.15058,44.53598,2.5202742,120.837296,-20.853178,0.45259303,-65.6102,-14.02331,-41.786335,149.48235,-47.94281,11.455013,-7.567239,-17.75039,29.793802,-64.66343,21.773289,-46.879196,87.51564,-3.9270515,9.725569,13.792465,-4.0875387,-27.900152,27.796923,8.875388,-10.604008,9.423443,-34.149807
164,198.121826171875,108.595703125,33.511314392089844,17.80943407852723,6.047691607527009,111.16692661022388,-119.11569,44.487362,2.642444,120.74996,-21.229712,0.7316003,-66.59687,-13.85838,-41.475616,148.58478,-46.4114,11.919536,-8.282502,-19.097075,29.793802,-64.051765,22.987946,-47.35387,87.23993,-5.1151743,9.267613,13.721241,-4.6030965,-27.305403,28.51019,8.790547,-11.655391,9.511007,-34.821865
165,198.17965698242188,108.55792999267578,33.60409164428711,17.3949534720938,5.975950219028276,111.03257095521703,-119.1942,44.147385,2.1008441,120.79349,-21.263157,0.32783443,-66.50899,-13.324646,-42.16044,147.72957,-45.532627,12.637375,-8.768305,-19.942358,29.793802,-63.30593,24.031189,-47.91653,86.58962,-3.955697,9.108775,13.319622,-5.345475,-26.806213,28.886679,8.858318,-11.744043,8.716257,-34.67982
166,198.21533203125,108.42828369140625,33.45888137817383,17.483457712144716,5.683260565606798,111.30133528126375,-118.65087,44.233974,2.8596196,120.7555,-21.38043,-0.19435643,-67.01074,-12.892784,-42.49366,147.56496,-43.84765,13.4376545,-8.982491,-20.22574,29.793802,-62.229248,24.814754,-48.055126,85.639465,-6.1385703,8.5660715,13.2734785,-6.2387724,-26.583582,29.406607,8.632637,-11.24642,8.027056,-34.423313
167,198.21218872070312,108.20624542236328,33.3996696472168,16.99522241417342,4.740248154281315,111.0267843773913,-118.67045,45.163387,2.4749115,121.38849,-21.107275,1.7422956,-66.424614,-12.536806,-42.930305,147.2818,-43.9781,13.762327,-9.131522,-20.323698,29.793802,-61.180817,25.333914,-48.46971,84.79542,-3.88808,8.86397,12.782726,-7.4830184,-26.396666,30.13246,8.434651,-11.828421,8.299612,-35.22726
168,198.1691131591797,107.88262939453125,33.30352020263672,16.515872012862292,3.694963731877507,111.11559224860147,-118.41511,43.915287,2.1500874,121.54389,-20.561619,0.90229833,-65.79215,-12.734893,-43.417614,147.19852,-43.84944,13.379257,-9.254678,-19.991516,29.793802,-60.201626,25.57894,-48.964542,83.66385,-2.493686,9.117975,11.644935,-9.121432,-26.273048,30.851233,8.357179,-12.110374,8.175142,-34.65311
169,198.14678955078125,107.4952621459961,33.5382194519043,15.670784019755724,3.1044636626013298,111.15659152788643,-118.12111,44.97249,2.5482366,121.54968,-20.230654,2.8549325,-66.330894,-12.171651,-44.33545,146.26064,-40.775757,15.000033,-8.645568,-19.152449,29.793802,-59.390137,25.505981,-49.221485,81.88885,-1.0999125,10.51473,10.593873,-10.903506,-26.198856,31.34741,8.5030985,-11.368048,8.490672,-35.077457
170,198.068115234375,106.98890686035156,32.79924392700195,15.583487969750252,0.49017507061821175,111.0933862159199,-117.29329,42.44807,1.9169971,122.25301,-18.30709,0.5638243,-64.72997,-11.979421,-44.59614,147.16281,-42.27462,15.000033,-8.375003,-17.879522,29.793802,-57.82686,25.122414,-49.631794,79.82738,0.56876993,9.941504,9.660015,-12.928689,-26.27567,32.257893,8.04823,-11.996929,8.347355,-32.762756
171,198.0218963623047,106.45804595947266,32.38421630859375,14.994920973732627,-1.193351040597499,111.58620084361114,-116.481834,44.442467,3.3815928,122.59674,-18.013216,3.5673008,-63.4809,-12.724065,-45.848743,147.73859,-42.345516,15.000033,-7.3304744,-16.363894,29.793802,-57.05135,24.502785,-49.55035,77.52963,1.6725198,11.119995,9.089125,-14.770451,-26.325249,32.65402,7.7636952,-12.09773,9.145675,-32.6509
172,197.98989868164062,105.8420181274414,30.992996215820312,15.8490616126885,-4.059682170345576,111.7486400537614,-115.476715,41.565464,3.6548917,123.18683,-17.038643,0.2704439,-61.935707,-12.741278,-47.007812,149.42516,-44.531414,13.111334,-6.301768,-14.477039,29.793802,-55.88884,23.68756,-50.165154,74.67849,0.21542275,10.249868,8.655077,-16.507153,-26.489319,33.556446,8.051995,-12.06191,7.726974,-31.465364
173,197.95606994628906,105.22244262695312,30.246051788330078,14.73249164356336,-7.046634133944307,111.84811000089002,-114.63991,40.501987,3.2031102,123.54721,-16.766088,-0.4839335,-59.452656,-12.413128,-49.013924,149.69412,-46.349174,12.643287,-5.1249247,-12.428525,29.793802,-55.146687,22.72508,-50.665695,71.56941,4.8038454,10.557278,7.4786572,-18.180578,-26.663784,33.90173,8.609477,-12.161794,7.347781,-29.0275
174,197.91954040527344,104.62423706054688,30.06879425048828,13.255410153754879,-9.279093992369086,112.11417696551392,-113.78218,38.704315,2.604209,123.46445,-16.39558,-1.4315709,-56.046707,-12.991248,-50.934574,149.37175,-48.19707,11.977432,-3.797943,-10.243833,29.793802,-54.569138,21.642124,-50.88598,67.64932,8.798476,10.547719,5.992483,-19.578417,-26.907719,34.047405,8.951699,-11.867076,5.9263515,-26.718018
175,197.93185424804688,104.05784606933594,29.70507049560547,12.52875628224091,-12.269781628152831,112.86957946557911,-111.8366,37.799038,3.3818886,123.52825,-14.195662,-1.7759761,-53.449783,-12.79479,-51.687946,149.22098,-48.043423,12.407952,-2.2496412,-8.129207,29.793802,-52.995323,20.460459,-50.652233,63.486084,12.538358,10.380938,5.1771145,-20.967773,-27.281412,34.923256,8.902461,-13.201135,5.891652,-22.22298
176,197.9490966796875,103.54317474365234,29.211170196533203,11.737790767703526,-14.81576949259162,113.29599139413627,-110.98614,37.39172,3.3891761,123.96414,-12.990163,-1.3550581,-51.67807,-12.577616,-52.594646,149.33502,-48.004734,12.515289,-0.66902614,-6.096541,29.793802,-52.202625,19.385626,-50.925217,59.328312,13.646708,10.167337,4.9015136,-21.822077,-27.6384,35.29717,8.644287,-12.836418,5.180069,-20.588587
177,197.95718383789062,103.08299255371094,28.93657684326172,10.551636912664936,-16.90370162141972,113.8921512176176,-109.909004,35.849613,3.267044,123.84029,-12.047119,-2.735945,-49.614723,-12.601171,-53.6705,149.18645,-47.98656,12.244361,0.81822306,-4.2725306,29.793802,-51.35277,18.395231,-51.01091,54.417957,14.990133,10.103399,4.6942387,-22.367746,-27.991539,35.522934,8.697389,-12.665913,5.313307,-18.346252
178,197.97744750976562,102.69131469726562,28.749170303344727,10.223332654671383,-18.087859878735507,113.94412662717464,-108.88124,34.965675,3.462567,123.65424,-12.738364,-3.8851223,-49.439735,-12.530187,-53.648823,149.16354,-48.127274,12.0539255,2.243253,-2.8104074,29.793802,-50.358173,17.601057,-51.30676,49.05725,15.382881,9.802464,5.644878,-22.461143,-28.270987,35.784893,8.298487,-12.046768,5.19214,-17.096352
179,198.012939453125,102.34307861328125,28.676218032836914,9.635781757764992,-19.833480193325457,113.62166316593569,-107.588745,34.23285,2.854674,123.70168,-12.753672,-4.1281457,-48.668804,-11.634878,-53.635242,148.50665,-46.404118,13.600769,3.6736605,-1.4892124,29.793802,-48.792076,16.970457,-51.221478,43.042023,15.765758,9.277621,5.8335314,-22.482536,-28.526445,36.11823,7.96076,-11.769945,4.90265,-15.325219
