Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
114,224.80413818359375,45.30808639526367,87.6604232788086,4.311970373751119,28.267654741527554,17.01605512980821,-51.94602,14.817386,6.001568,37.185894,0.20651282,-12.9794655,-51.14938,-23.082966,-1.897807,44.253242,-7.711067,15.000033,-0.034881476,4.3404903,29.793802,-46.985764,15.388884,-28.454037,69.637825,-27.512856,3.2326753,14.885364,-46.000343,-25.313751,25.728443,61.769947,27.35628,1.5394658,-17.900957
115,227.35211181640625,45.0869140625,86.8179702758789,4.864915522889598,32.42354042439357,18.452401396769588,-55.931034,15.691763,5.8702793,39.407475,-1.0658451,-13.266286,-53.749226,-22.613209,-0.679422,40.443577,-6.4755316,15.000033,0.106945634,4.428191,29.793802,-52.986183,15.292045,-30.046106,71.28818,-29.207438,2.3788397,15.179997,-51.058178,-25.441227,28.011873,63.26493,25.623322,1.3613456,-18.124702
116,229.8685760498047,44.82638168334961,85.86483764648438,5.886436369478015,37.06482318117025,20.64129259203832,-60.377728,16.234577,5.6894608,41.093464,-1.8662133,-13.237744,-57.31262,-22.665535,-0.6204429,40.80122,-6.6189227,15.000033,0.43386903,4.6587896,29.793802,-58.242474,15.339141,-32.11428,72.26358,-29.544971,1.5418763,15.373056,-56.348686,-25.702408,30.41396,64.62986,24.073961,1.8827059,-18.195534
117,232.2726287841797,44.51643753051758,84.65278625488281,7.169588889225468,40.996984607412465,22.894692366354853,-64.6671,16.419115,4.649126,43.66237,-2.8254132,-13.60755,-61.126427,-22.719675,-0.07396604,43.822212,-7.9219775,15.000033,0.6258247,4.8634243,29.793802,-62.80392,15.414297,-34.334473,72.938934,-30.625994,1.3900371,15.454016,-61.091858,-26.029589,33.068108,66.21216,23.178738,2.4801183,-18.14952
118,234.52432250976562,44.16778564453125,83.49169158935547,8.08767009468388,44.96172390218924,25.025902481729997,-69.17629,16.915283,3.2082062,46.086197,-3.325025,-14.254459,-65.59053,-22.602701,-0.118546546,48.470406,-10.24909,15.000033,0.8693103,5.3067064,29.793802,-67.068146,15.419665,-37.00037,73.78065,-32.049366,0.7716967,15.564373,-65.83715,-26.416279,36.090607,67.77745,23.715164,2.5076532,-17.975946
119,236.5885772705078,43.76823806762695,82.16492462158203,9.406006810726895,48.28335175554798,27.167177743355918,-73.547005,17.17961,1.5666075,49.412155,-4.2787814,-14.596771,-69.73894,-23.057615,-0.45480034,53.572845,-12.796388,15.000033,1.2124671,5.8486376,29.793802,-70.766594,15.473182,-39.11435,74.26668,-32.654575,0.36671504,15.491554,-69.97314,-26.978271,39.727142,69.60307,23.546635,2.0913692,-17.076117
120,238.45343017578125,43.32777786254883,80.75448608398438,11.430028244267014,51.77094229542325,29.906922433295364,-78.04444,17.268974,0.32487044,52.29074,-4.8158712,-14.960181,-74.24529,-23.624207,-0.35914627,58.51061,-15.629971,14.924952,1.4624586,6.150381,29.793802,-74.19817,15.425446,-42.271587,75.25987,-34.463356,-0.5620783,16.039085,-73.59967,-27.407375,43.438576,70.66724,22.599506,2.0000737,-16.897898
121,240.10472106933594,42.82619094848633,79.26032257080078,14.772482111906667,55.54309127059738,33.7370795270741,-82.41131,16.941755,-0.47860083,54.05143,-5.99912,-15.000033,-78.38232,-25.07597,-1.1280172,61.911972,-17.957565,13.422048,2.2949197,7.153437,29.793802,-77.566895,15.473069,-44.74805,75.78566,-36.698982,-1.3118526,16.111952,-77.10899,-28.092356,45.897617,72.25624,22.905638,0.8089076,-18.614223
122,241.5083465576172,42.26826858520508,77.9960708618164,15.506822924176836,57.813360183438,35.36286905230637,-86.13363,17.772219,-2.383743,57.07976,-6.249698,-15.000033,-81.74833,-23.867607,-0.6703318,66.51535,-20.135191,13.23442,2.848591,7.9005895,29.793802,-79.70718,15.232166,-47.11922,76.243996,-37.00309,-1.9276248,16.381628,-79.10415,-28.507587,49.471226,72.385376,22.664001,1.9408628,-17.541819
123,242.6863250732422,41.65961456298828,76.58097839355469,17.85375268303691,59.98566470812464,38.42847322905957,-89.75873,18.180285,-3.4239953,59.577908,-7.267126,-15.000033,-84.89235,-24.083704,-0.82863873,70.44969,-22.658688,12.824958,3.4866972,8.772086,29.793802,-82.04404,14.9606,-49.25129,76.89378,-38.715263,-2.6831346,16.592165,-81.38848,-28.982954,52.582066,73.413086,22.673294,1.3307954,-17.862036
124,243.64065551757812,40.99949645996094,75.19168090820312,20.199395680946093,61.50340289508359,41.2596991013582,-93.00287,18.360231,-4.6511903,62.33435,-8.096667,-15.000033,-87.85772,-24.576212,-0.9627263,74.72701,-24.654364,12.255269,4.0213203,9.464114,29.793802,-84.04026,14.69278,-51.06876,77.32757,-39.25247,-3.2507586,17.21024,-83.21008,-29.468094,55.082684,73.54606,21.625357,1.659473,-18.966057
125,244.39744567871094,40.293216705322266,73.91067504882812,22.928893190086185,62.46707052254806,44.453843173672425,-95.90889,18.361961,-5.589189,64.89849,-9.139918,-15.000033,-90.48259,-24.849304,-0.59143186,78.68103,-26.254501,12.299721,4.3799143,10.019266,29.793802,-85.52666,14.440177,-52.496365,77.458954,-39.494923,-3.8763463,17.861471,-84.70189,-29.977278,57.491955,73.42814,20.6323,1.5524932,-20.240755
126,244.9847869873047,39.55210876464844,72.68274688720703,25.760807060188586,62.88267688768627,47.49098162173206,-98.24572,18.23271,-6.2954493,67.26403,-9.9356165,-15.000033,-92.848335,-25.420443,-0.12464249,82.58959,-27.816864,11.981623,4.59728,10.294038,29.793802,-86.755745,14.191775,-53.889492,77.6844,-39.66537,-4.2885838,18.46269,-85.70151,-30.423252,59.363636,72.752655,19.035803,1.7843696,-21.704405
127,245.43385314941406,38.79972457885742,71.50096130371094,28.822128431349174,63.346578249504496,50.69837634739904,-100.5782,18.08998,-6.89215,69.24767,-10.863947,-15.000033,-95.13761,-25.718203,0.45255134,85.842255,-29.149132,11.753764,4.709882,10.470471,29.793802,-87.67538,13.971263,-54.93033,77.717384,-39.87191,-4.97982,19.191612,-86.4651,-30.822409,60.376545,71.52371,18.361078,1.832989,-23.738483
128,245.76026916503906,38.06858444213867,70.36615753173828,31.712829466684024,63.4452429233418,53.55558301813806,-102.50957,17.94018,-7.269691,71.128044,-11.551709,-15.000033,-97.12252,-25.883804,1.2552423,88.84847,-30.430834,11.960424,4.6432114,10.396457,29.793802,-88.452156,13.8176775,-55.789997,77.80656,-40.144283,-5.508007,19.960926,-86.915,-31.145357,61.510677,70.16541,16.826258,1.6609457,-25.596743
129,245.9938507080078,37.3719367980957,69.37017822265625,33.6786258050885,62.95085087247205,55.501244190600126,-104.01225,18.111862,-7.4684043,73.18491,-12.203017,-15.000033,-98.54122,-26.092014,1.9943461,91.86774,-31.399965,12.3441925,4.549515,10.351416,29.793802,-88.69121,13.715137,-55.886993,77.28247,-40.06997,-6.3802857,21.08662,-87.113754,-31.443943,61.80161,69.056984,16.240934,1.558565,-27.287317
130,246.16622924804688,36.74201202392578,68.51866912841797,34.67813168333751,62.76217964931978,56.50344776170691,-105.30793,18.29341,-8.134996,74.7378,-12.933632,-15.000033,-99.70191,-25.912836,2.2942724,94.23661,-32.428856,12.784818,4.395383,10.099219,29.793802,-88.824295,13.656291,-56.178524,76.53583,-40.38834,-7.223943,22.290249,-87.121254,-31.643953,62.08909,67.564224,15.199255,1.6417453,-29.248915
131,246.3066864013672,36.181793212890625,67.68690490722656,36.01283842425571,62.813968587670125,57.78516212769059,-106.71585,18.899837,-8.300697,76.04593,-13.6215925,-15.000033,-101.064384,-25.387281,2.847466,96.33652,-32.917847,13.146251,4.1226296,9.690071,29.793802,-88.84025,13.715644,-56.397034,75.82369,-40.729946,-8.724406,24.09305,-86.99099,-31.744186,61.997986,65.96623,14.790364,0.8924486,-30.817757
132,246.43360900878906,35.70513153076172,67.07244873046875,37.50712585614762,62.30649659538071,59.154447233074414,-107.46221,18.708996,-8.350648,77.104454,-13.764181,-15.000033,-101.86114,-25.311876,3.591401,98.03243,-33.507473,13.530082,3.7159688,9.304221,29.793802,-88.56331,13.843985,-55.984966,74.64528,-41.30689,-9.818806,25.17596,-86.59571,-31.82896,61.40648,64.5459,15.045998,0.70026195,-32.526245
133,246.56748962402344,35.31959533691406,66.5868148803711,38.70758340719147,62.10696850503481,60.33040175863584,-108.06325,18.576578,-8.428927,77.62279,-13.904957,-15.000033,-102.6898,-25.251068,4.015668,99.37347,-33.92576,13.54116,3.3017642,8.813675,29.793802,-88.29717,14.06341,-55.796326,73.62073,-41.373795,-11.073189,26.893656,-86.28843,-31.851469,60.758408,63.085537,14.797037,0.4890799,-34.504192
134,246.7194366455078,35.01524353027344,66.17830657958984,40.21820643884952,61.85205862420089,61.65972375737881,-108.49759,18.496254,-8.1380825,78.10419,-13.7591095,-15.000033,-103.40258,-25.46884,4.510124,100.4283,-33.94499,13.76021,2.7344873,8.109683,29.793802,-87.93491,14.362215,-55.523724,72.688934,-41.918507,-11.999221,28.54339,-85.899124,-31.80098,60.13799,61.57745,14.746685,0.06035145,-36.88124
135,246.8883056640625,34.799713134765625,65.89585876464844,41.980667190756314,61.88804979435164,63.31997276738582,-108.8712,19.005558,-7.2472086,77.98254,-14.019339,-15.000033,-103.93035,-25.200788,5.033037,100.76378,-34.00379,13.734058,2.4081898,7.7921433,29.793802,-87.80662,14.725674,-54.969067,71.46947,-42.25532,-12.602804,29.55263,-86.00731,-31.811235,59.727257,60.591698,15.253301,-1.0160496,-37.08006
136,247.0569305419922,34.685001373291016,65.93010711669922,42.74605315091027,61.82990335173886,63.85827411821794,-108.7055,18.946224,-6.942426,77.75982,-13.628195,-15.000033,-104.075294,-25.143034,5.2842827,100.69707,-33.80743,13.638769,2.0996242,7.500232,29.793802,-87.45162,15.039781,-54.84715,70.974556,-42.55706,-12.599871,29.911488,-85.85153,-31.775179,59.617397,59.863068,15.129328,-1.1853638,-37.64112
137,247.2137451171875,34.680599212646484,66.06608581542969,43.1935758154904,62.04026522511128,64.5814411816107,-108.55119,18.714819,-6.935726,76.96275,-12.80565,-15.000033,-104.08844,-25.185814,5.0094213,100.32122,-33.5063,13.579588,2.0073085,7.5721464,29.793802,-87.35586,15.285976,-54.136433,70.28382,-43.409286,-12.571346,29.6139,-85.88489,-31.752298,58.92074,59.613464,16.768358,-1.2653182,-38.535004
138,247.34385681152344,34.773162841796875,66.382080078125,42.64375085930763,62.2239930674883,63.844930210064696,-107.977585,18.633276,-7.0717793,76.51246,-12.381246,-15.000033,-103.77206,-25.359846,4.6139536,99.69328,-33.051777,13.349552,1.9954882,7.4951615,29.793802,-87.00189,15.412029,-54.039364,70.430016,-44.28534,-12.458682,29.24542,-85.55438,-31.604486,58.759125,59.44898,16.038757,-0.4983863,-38.780468
139,247.4478302001953,34.95659637451172,66.79073333740234,42.241870726739826,62.711347751342025,63.47155927873359,-107.52127,18.858608,-6.9442506,75.62543,-11.693297,-15.000033,-103.388176,-25.379717,4.027031,98.53834,-32.46733,13.1367855,2.1052704,7.757303,29.793802,-87.09952,15.427481,-53.971207,70.55011,-45.142895,-12.160215,28.744139,-85.77967,-31.436323,58.7441,59.85123,17.030891,-0.45688376,-37.804943
140,247.51824951171875,35.212032318115234,67.21292877197266,42.432446163166105,63.242335088882335,63.36488291480071,-106.916664,19.381721,-6.1395097,74.64612,-11.397358,-15.000033,-102.919334,-25.111948,3.9292889,96.87407,-32.196186,13.0180855,2.0911255,7.80351,29.793802,-87.27221,15.371662,-54.00276,70.61052,-45.083176,-11.963732,28.676716,-86.187744,-31.26567,58.872593,60.45357,17.514717,-1.1513597,-36.350704
141,247.537109375,35.54001235961914,67.92420959472656,40.386751153666765,63.64796627522651,61.46718583731417,-105.892334,19.322386,-6.5935683,73.49699,-10.338539,-15.000033,-101.98536,-25.328407,2.7876794,95.384834,-31.123661,12.772311,2.4677455,8.441436,29.793802,-87.03269,15.096993,-53.27248,70.550026,-46.610058,-11.543885,27.738985,-85.85561,-31.031467,58.377815,61.362373,19.102673,-0.56748545,-35.82337
142,247.50924682617188,35.90941619873047,68.59978485107422,39.50492191129382,64.01429369878164,60.419265834708156,-104.81062,19.293253,-6.2394524,72.16945,-9.46354,-15.000033,-101.26818,-25.312231,2.413136,93.59001,-30.263252,12.452639,2.603064,8.84541,29.793802,-87.10766,14.706607,-52.982468,70.2016,-47.402943,-11.212399,27.36458,-85.95641,-30.844463,58.497944,62.233677,20.107723,-0.81338584,-34.738937
143,247.4286346435547,36.304264068603516,69.32232666015625,38.76550023554658,64.49985121510255,59.43011650594742,-103.64926,19.169012,-5.839582,70.54226,-8.244619,-15.000033,-100.42191,-25.039669,2.1168218,91.26762,-29.524956,12.465706,2.8003962,9.38393,29.793802,-87.160645,14.204478,-52.620457,69.747665,-47.387844,-10.858565,26.828825,-86.12535,-30.729132,58.27254,62.962975,21.903393,-0.99782056,-32.83148
144,247.2796173095703,36.70694351196289,70.1319351196289,36.207967676532725,64.73274003802658,56.980162496812525,-102.272575,19.396704,-5.8723598,68.978935,-7.252876,-15.000033,-99.11512,-25.456772,0.72497565,89.36481,-28.523706,12.030677,3.3756604,10.29563,29.793802,-86.976395,13.533078,-51.824482,68.94778,-47.593227,-10.0485115,26.244513,-85.748085,-30.66377,58.323677,63.970177,22.840134,-1.30046,-32.35719
145,247.06204223632812,37.1046028137207,70.99468994140625,34.84305398484822,64.685479150106,55.48827752142991,-100.74883,19.006235,-5.4723873,67.24387,-6.138512,-15.000033,-97.92079,-25.36685,0.4468157,87.099304,-27.534267,11.791577,3.633012,10.912986,29.793802,-86.86284,12.759072,-51.101765,68.18503,-47.589203,-9.359973,25.69984,-85.6513,-30.676851,58.40461,64.63872,23.684364,-1.0729054,-30.389944
146,246.77720642089844,37.46709060668945,71.72354125976562,32.42958616178023,64.73187665198296,53.07867079924325,-99.517914,19.199541,-5.4982204,65.93589,-5.3784885,-15.000033,-96.54348,-25.194841,-0.43824401,85.01138,-26.809488,11.780937,4.256793,11.792372,29.793802,-86.72352,11.93637,-50.1933,67.5046,-47.560383,-8.921049,24.89924,-85.21639,-30.767433,58.20404,65.20609,24.834219,-1.4794587,-30.019463
147,246.41465759277344,37.796875,72.5379867553711,30.571503366233667,64.52153202821748,50.87293667909551,-97.941185,19.15145,-5.078504,64.43255,-4.5706277,-15.000033,-95.17731,-24.634972,-0.5089322,82.58179,-26.023169,11.844484,4.639549,12.3726015,29.793802,-86.5592,11.118533,-49.47313,66.94675,-48.171577,-8.825884,25.24256,-84.78134,-30.867239,57.73879,65.34432,24.915625,-1.2050613,-28.657621
148,245.97268676757812,38.08121871948242,73.29824829101562,28.566856895262045,63.75714071179925,48.51920891750825,-96.2417,19.046907,-4.6078973,63.41149,-3.568687,-15.000033,-93.72038,-24.39441,-0.46544558,80.78678,-25.222204,11.932649,4.84465,12.795155,29.793802,-86.260445,10.266555,-48.32453,66.152275,-49.195896,-8.372031,25.190306,-84.073616,-30.913992,57.05763,65.38474,26.028273,-0.63984054,-27.537865
149,245.464111328125,38.31350326538086,74.01639556884766,26.384373994581118,62.82521784892285,46.0547370565929,-94.44991,18.916702,-4.366356,62.355278,-3.0388644,-15.000033,-92.08157,-24.48122,-0.86885285,79.10907,-24.500713,11.94284,5.190824,13.301922,29.793802,-85.897804,9.3740015,-47.289886,65.47706,-49.81772,-7.8016925,24.968355,-83.467224,-30.979414,56.222794,65.6694,26.914822,-0.3653963,-27.070105
150,244.89657592773438,38.49064254760742,74.77857208251953,24.449282991341498,61.69455767166354,43.69301374279915,-92.49052,18.851809,-3.9154062,61.215977,-2.2848268,-15.000033,-90.40765,-24.029963,-0.67258966,77.294334,-23.504482,12.223145,5.4843984,13.734019,29.793802,-85.49976,8.475731,-46.2,64.851616,-50.71147,-7.2456975,24.782434,-82.784966,-31.040354,55.523754,65.78871,27.365885,0.0797706,-25.907412
151,244.27957153320312,38.62346649169922,75.48908233642578,22.467650779232937,60.33689625093292,41.570303501391905,-90.47948,18.770302,-3.6560984,59.951675,-1.7989914,-15.000033,-88.4939,-24.249306,-1.2431041,75.72216,-23.176735,12.078457,5.638266,14.135052,29.793802,-85.19697,7.588247,-45.192356,64.35008,-50.96832,-6.7030587,23.604174,-82.23944,-31.131495,54.794476,65.82051,28.054653,0.24245566,-24.748251
152,243.62733459472656,38.72014236450195,76.12496185302734,20.536562921889143,58.81954468462176,39.23465475012964,-88.416824,18.501211,-3.6862905,59.05716,-1.4286525,-15.000033,-86.76042,-24.063034,-1.2890427,74.50645,-22.412493,12.092403,5.83196,14.375685,29.793802,-84.822945,6.7180386,-43.895916,63.726128,-50.10743,-5.4818377,23.282034,-81.30846,-31.18238,53.503544,65.57414,28.634462,0.65270776,-24.14512
153,242.95303344726562,38.781593322753906,76.81462097167969,19.38233178224931,56.972160868894065,37.66540909542945,-86.271675,18.307133,-3.0720258,58.253677,-0.75001085,-15.000033,-84.880554,-24.356201,-1.288899,73.30699,-21.893286,11.9604645,5.787902,14.4230175,29.793802,-84.47054,5.9718165,-43.08355,63.62737,-50.31862,-4.8432827,22.767616,-80.4829,-31.187912,52.684597,65.1321,28.54455,1.4455463,-23.34911
154,242.27227783203125,38.82573699951172,77.43169403076172,18.274610769111135,55.44171440600391,36.17606777107522,-84.15757,17.919716,-2.8535223,56.963833,-0.102107644,-15.000033,-83.10946,-24.720127,-1.6666467,71.91401,-21.208479,11.818044,5.6857533,14.331124,29.793802,-84.125565,5.254628,-42.26821,63.554394,-49.948776,-3.821134,21.908636,-79.6593,-31.107378,51.711792,64.67048,28.39686,2.3268423,-22.978035
155,241.57762145996094,38.86140441894531,78.08708190917969,17.102266987435197,53.551909242207195,34.82666196901864,-81.778946,17.778248,-2.3567796,55.604588,0.45373952,-15.000033,-80.99918,-24.866478,-1.8925838,70.6207,-20.672222,11.768281,5.4214215,14.0508,29.793802,-83.86954,4.6528726,-41.34835,63.98249,-50.025627,-2.5044205,20.743597,-78.93583,-30.954092,50.89348,64.631935,28.633144,2.8295116,-21.88189
156,240.88165283203125,38.901527404785156,78.75737762451172,17.22178289292013,52.36244515133407,34.361065892152425,-79.46833,17.096786,-1.1955115,53.164658,1.5888712,-15.000033,-79.555984,-24.892298,-1.2695065,68.45196,-20.016632,11.574911,5.217117,13.739864,29.793802,-83.70732,4.1270266,-41.240482,64.485825,-49.224823,-1.5677688,20.411575,-78.71335,-30.750542,50.90366,65.09364,27.92472,3.3063464,-19.928797
157,240.1673126220703,38.92903518676758,79.39361572265625,16.22600990943188,50.22046734388559,32.78749621784192,-76.858025,16.943321,-0.6380255,52.15236,2.3054574,-15.000033,-77.44007,-25.59934,-1.8198099,67.43413,-19.259514,11.650761,4.9303703,13.391987,29.793802,-83.61739,3.7020192,-40.797943,65.19851,-49.831566,-1.0635433,19.241232,-77.97305,-30.453339,50.261665,65.0441,28.61924,3.8246722,-20.416754
158,239.449951171875,38.96634292602539,80.04986572265625,15.510905348628658,48.42601956625949,31.709926217717715,-74.54783,16.508362,-0.37407395,50.67247,3.0032642,-15.000033,-75.42848,-25.55712,-1.7397578,65.83382,-18.553286,11.662539,4.7459474,13.127275,29.793802,-83.783806,3.4043348,-40.79543,66.00118,-49.204857,-0.25259995,18.24182,-77.75031,-30.149982,50.306267,65.42956,28.526539,4.056435,-19.758728
159,238.72146606445312,39.02132034301758,80.71607971191406,15.197995150222862,46.84654869740465,31.088818704508405,-72.22014,16.05926,0.42077437,48.61092,4.1484103,-15.000033,-73.51552,-25.90131,-1.8716198,63.950306,-17.555649,11.61966,4.268925,12.6561365,29.793802,-83.94736,3.2266705,-40.413563,66.78924,-49.2813,0.43840703,17.481846,-77.65898,-29.81834,49.83071,65.519554,28.561167,4.658979,-18.612913
160,237.9950714111328,39.078163146972656,81.35845947265625,14.639523423636101,45.35804339127051,30.367110251095948,-70.10817,16.17079,1.4828967,46.800163,5.214302,-15.000033,-71.43947,-26.320444,-2.6080694,61.911434,-16.780552,11.593304,3.8989084,12.18393,29.793802,-84.19308,3.181813,-40.5754,67.73568,-49.018463,0.787933,17.003208,-77.581154,-29.47666,49.889217,65.720894,27.950846,5.3891053,-17.844698
161,237.2701416015625,39.1378059387207,81.9356460571289,13.620737108891396,43.5166044542375,29.08040862068483,-67.78802,16.507715,2.177465,45.575512,5.999037,-15.000033,-69.1709,-26.54184,-3.4729974,60.398014,-15.607284,11.842111,3.4915538,11.549802,29.793802,-84.4081,3.2789896,-40.894978,68.94506,-48.809757,1.2014934,16.908802,-77.52134,-29.0754,50.159946,65.94161,27.793922,5.94142,-16.879456
162,236.57421875,39.19071960449219,82.45699310302734,12.81579478812104,42.03305500662367,28.133290675303417,-65.67955,16.751328,2.8351128,43.90656,6.7387366,-15.000033,-67.062454,-26.42099,-4.0431747,58.47483,-14.755155,12.222924,3.0366018,10.897002,29.793802,-84.68333,3.4808288,-40.66857,69.832146,-48.586502,1.8788418,16.565657,-77.516914,-28.63187,49.861603,65.76088,27.876755,6.5626082,-16.237442
163,235.9171600341797,39.232574462890625,83.02803802490234,12.108278329382138,40.58706373990227,27.063299470559457,-63.426594,16.813402,3.3598914,42.048737,7.710495,-15.000033,-65.09592,-26.326704,-4.579563,56.557568,-13.548387,12.32323,2.7231858,10.569332,29.793802,-85.33852,3.7340293,-40.64737,70.784515,-48.514,2.5561917,16.006554,-77.98931,-28.207308,50.502705,66.343544,28.215744,6.46664,-15.013382
164,235.32003784179688,39.256412506103516,83.5346450805664,11.771841841703722,39.174485366653435,26.524027480696898,-61.351482,16.623629,3.8384883,40.199833,8.560194,-15.000033,-63.16591,-26.43648,-5.0203614,54.748795,-12.525872,12.484757,2.366283,10.121574,29.793802,-86.04492,4.056636,-41.026123,71.92553,-47.87964,3.1760683,14.985476,-78.42469,-27.792835,50.95176,66.586914,27.87001,7.1044264,-14.613893
165,234.79635620117188,39.26713943481445,83.98959350585938,11.761744171161467,37.983498030008626,26.536475375013644,-59.395054,16.384579,4.7519574,37.94745,9.304281,-15.000033,-61.330425,-26.609243,-5.2989244,52.829735,-11.679796,12.613776,2.1785417,9.799788,29.793802,-86.99215,4.459005,-41.258198,72.99958,-48.06372,3.5689871,14.1881485,-78.86761,-27.377628,51.342667,66.95953,27.925276,6.803279,-13.847601
166,234.35787963867188,39.26564025878906,84.49412536621094,11.699800811780765,36.85941509713332,26.114543084810492,-57.386093,16.011633,5.2246857,35.882416,10.25381,-15.000033,-59.520725,-26.668575,-5.587475,50.72609,-10.365603,12.743068,1.8398029,9.420863,29.793802,-87.80318,4.878897,-41.894157,73.9229,-48.145267,3.8105955,13.775276,-79.356705,-26.930523,51.290535,67.09129,28.807787,7.286196,-13.910654
167,234.01295471191406,39.25220489501953,84.95101928710938,11.575920111905408,35.916596936313496,25.702322219918507,-55.303173,16.037178,6.1619124,33.500313,10.531971,-15.000033,-57.70631,-26.364727,-5.6316214,48.39574,-9.333902,12.760022,1.4738355,9.029061,29.793802,-88.80053,5.3806005,-42.353092,75.11574,-49.069866,3.793051,13.469379,-80.17647,-26.473776,51.44998,67.076004,28.343899,7.6557956,-12.897147
168,233.74462890625,39.250186920166016,85.38272857666016,11.304594366441384,35.14332072593351,25.329082279811505,-53.39058,16.115788,6.9565907,31.093,11.557762,-15.000033,-56.01012,-26.155743,-6.11875,46.294964,-7.9879675,13.011095,1.2895545,8.827622,29.793802,-89.80419,5.9389644,-42.519974,75.841774,-49.0939,4.219133,12.831474,-81.04493,-26.07306,51.85097,67.6114,28.18715,7.3844132,-12.106988
169,233.54957580566406,39.25012969970703,85.72337341308594,11.32685894430329,34.62040952047698,25.01077213234596,-51.949795,15.902479,7.4365005,29.260525,12.125516,-15.000033,-54.72408,-25.922976,-6.0769367,44.269173,-6.6761584,13.361062,0.8901065,8.508624,29.793802,-90.65451,6.463866,-42.814037,76.45852,-50.23233,4.439645,12.245196,-82.098145,-25.663267,52.20001,67.64527,28.806864,7.7241898,-11.425019
170,233.40335083007812,39.2476806640625,85.98204803466797,11.685790939824495,33.93388941135402,24.896893382362347,-50.536995,15.475077,8.03389,27.883636,12.671764,-15.000033,-53.371307,-26.115055,-5.9996276,42.433094,-5.698735,13.682522,0.39617926,8.130674,29.793802,-91.340225,6.9594064,-43.663303,77.32979,-51.491066,4.3347287,11.76421,-83.17891,-25.24031,52.62233,67.49853,28.4466,7.998343,-10.551847
171,233.29348754882812,39.246368408203125,86.14691925048828,11.682334283544906,33.54437296191908,24.711954381052582,-49.50386,15.459323,8.524918,26.637913,12.705558,-15.000033,-52.455524,-26.014303,-6.050583,41.148197,-5.1300135,13.874959,0.10937821,7.902162,29.793802,-92.1989,7.408349,-44.126987,78.329636,-52.45325,4.60939,10.819771,-84.49849,-24.825565,53.042507,68.06607,28.214937,8.033661,-9.508035
172,233.19277954101562,39.24061965942383,86.29931640625,11.544171348498818,33.00428074643963,24.503052216298645,-48.440712,15.6348505,9.148022,25.656227,12.937764,-15.000033,-51.467873,-25.883415,-6.1708198,40.17852,-4.604827,14.018254,-0.066064455,7.8819046,29.793802,-92.74354,7.754899,-44.576874,78.70936,-52.149982,4.701298,10.422265,-85.28894,-24.37726,53.169468,68.582954,28.296764,8.203912,-9.087572
173,233.09503173828125,39.226036071777344,86.36566162109375,11.688859148715832,32.389876787282255,24.56387093444086,-47.54375,15.401311,9.412947,24.922611,13.366672,-15.000033,-50.783733,-26.12693,-6.1346126,39.866344,-4.508087,13.971695,-0.30455542,7.8181186,29.793802,-93.374695,8.015523,-45.45987,79.58825,-53.391186,4.7690263,9.814809,-85.80874,-23.941595,54.015842,69.33908,29.111753,7.4789705,-9.548684
174,232.99839782714844,39.197174072265625,86.42086029052734,11.61942680651036,32.06340612906698,24.435468334977443,-46.98516,15.685838,10.174797,24.477045,13.6578455,-15.000033,-50.32342,-25.94723,-5.9613986,39.379036,-4.2473397,14.260959,-0.45117384,7.8993993,29.793802,-93.96285,8.206561,-45.905636,80.225655,-53.392323,4.8245234,9.717432,-86.8593,-23.505772,54.171852,70.174255,29.675886,7.5242367,-8.545198
175,232.90057373046875,39.157684326171875,86.44522857666016,11.932768666124657,31.866362923928076,24.520042657772407,-46.564304,15.290012,10.218155,23.809238,14.014662,-15.000033,-50.02479,-26.297277,-6.0200577,38.824703,-4.039027,14.240315,-0.6807519,7.808844,29.793802,-94.366425,8.362674,-46.25443,80.856865,-53.7934,4.786156,9.286684,-87.38012,-23.08627,54.311924,70.91696,29.5364,7.2870736,-8.503789
176,232.80174255371094,39.10274887084961,86.47166442871094,12.07496288433569,31.61414479604983,24.473660521950123,-46.431763,15.3044195,10.480448,23.955166,14.209909,-15.000033,-49.79637,-26.449701,-6.007395,38.536766,-3.666761,14.227675,-0.73142666,7.9342136,29.793802,-94.61167,8.450585,-46.806095,81.24019,-53.4738,4.674712,8.959884,-87.99225,-22.672657,54.57423,71.54867,29.080168,7.428545,-8.226851
